transaction_id,buyer_id,property_id,amount,date
2059,851,788,651926.97,2022-10-29
2060,2938,1585,1966202.66,2023-11-13
2061,2305,2891,1916405.52,2024-10-22
2062,772,355,1829428.1,2025-01-14
2063,144,1398,716594.16,2025-05-28
2064,1821,340,1109954.84,2023-04-16
2065,2325,1864,1184928.66,2022-09-01
2066,1014,721,1209175.24,2022-08-25
2067,821,2881,251505.84,2022-12-02
2068,2246,411,1816836.04,2025-03-31
2069,1451,1202,419237.08,2024-01-23
2070,1396,1387,123339.81,2024-09-12
2071,564,1860,1333028.94,2025-06-05
2072,2291,2989,359301.62,2022-12-30
2073,1923,1791,374045.3,2024-08-02
2074,2617,663,966770.78,2023-11-19
2075,2581,1561,1440971.23,2023-07-08
2076,28,747,519833.61,2024-06-07
2077,882,1351,416960.69,2024-01-24
2078,1760,1165,1325803.53,2023-08-08
2079,90,2769,1569822.33,2023-09-25
2080,2390,954,816371.19,2023-12-19
2081,60,2550,1620495.98,2024-02-29
2082,2507,2523,1816476.04,2024-04-17
2083,2188,1776,1225045.15,2024-06-30
2084,2085,2487,1039389.72,2024-11-12
2085,321,2457,894334.19,2024-07-10
2086,2967,1529,1115697.64,2024-09-07
2087,51,1974,359873.13,2024-09-14
2088,2851,2297,721997.86,2025-05-07
2089,1789,2030,619067.55,2023-09-12
2090,2331,1606,932198.19,2023-09-18
2091,2333,2341,1470905.73,2025-03-26
2092,2486,2320,1703121.69,2022-12-31
2093,891,2736,1300478.03,2023-10-03
2094,2149,444,849811.0,2025-03-26
2095,2333,2647,924724.57,2024-08-22
2096,506,2571,323159.98,2025-03-25
2097,2328,1190,1911255.38,2025-03-19
2098,2302,2794,328256.79,2025-02-12
2099,1885,1118,653742.29,2025-01-02
2100,1593,483,1535286.88,2025-03-07
2101,710,961,305080.96,2024-07-10
2102,2702,342,98962.54,2023-01-20
2103,2452,2851,1255138.9,2022-09-30
2104,2713,36,1813939.26,2022-12-19
2105,148,582,884406.89,2022-11-26
2106,1185,373,1941342.38,2024-02-17
2107,1484,1380,325041.45,2024-09-24
2108,464,2026,1166191.1,2023-10-04
2109,1339,2129,404449.21,2022-10-08
2110,1624,892,97193.48,2023-09-07
2111,1856,864,1638508.28,2024-04-11
2112,1365,838,110997.81,2022-08-01
2113,831,680,1466308.28,2024-06-20
2114,1940,141,737064.15,2025-01-13
2115,535,2068,1315422.09,2024-09-27
2116,2430,2477,424994.95,2024-07-31
2117,1646,1673,260032.6,2025-04-13
2118,1780,2055,1239709.41,2022-09-10
2119,1773,2184,883188.95,2023-01-11
2120,1512,2210,1292962.26,2024-01-23
2121,1101,871,1061124.25,2023-06-07
2122,286,365,805433.23,2024-02-04
2123,1578,662,802650.65,2022-12-08
2124,275,244,245029.14,2024-12-22
2125,2918,2750,1850897.54,2022-08-03
2126,2843,1660,334698.1,2024-05-24
2127,1453,346,114710.11,2023-07-16
2128,1249,2871,677505.79,2023-12-10
2129,2523,1037,1589377.24,2023-09-15
2130,1891,847,891367.89,2023-01-03
2131,2514,1649,1156837.13,2023-12-07
2132,1490,2804,1889416.09,2022-10-26
2133,1189,824,1699023.38,2023-05-07
2134,321,75,435900.37,2025-01-13
2135,1393,1449,460971.21,2023-10-13
2136,1798,2029,1307458.7,2024-04-30
2137,272,2716,1920148.58,2023-02-16
2138,186,840,1227765.86,2024-12-05
2139,2787,226,413236.69,2024-07-26
2140,2709,590,1583689.61,2024-03-23
2141,1889,1354,1433190.38,2024-06-04
2142,2349,1698,916887.01,2025-02-08
2143,170,2283,1004095.02,2023-09-10
2144,2579,2236,186372.15,2024-03-29
2145,2369,1355,897764.15,2023-06-15
2146,2245,1569,1676968.45,2024-02-03
2147,2498,1849,576539.39,2024-02-29
2148,2490,775,432448.46,2023-05-30
2149,1359,2136,621322.74,2023-08-28
2150,1227,835,1649452.87,2023-11-16
2151,1048,660,1629785.61,2025-01-06
2152,772,409,1678707.81,2023-09-28
2153,1073,2324,1632657.32,2023-11-26
2154,1133,1366,1962493.73,2024-07-22
2155,685,416,1697767.08,2024-10-03
2156,692,1416,698544.34,2025-05-30
2157,2897,2246,1177197.98,2023-12-16
2158,1775,186,1468064.07,2023-11-24
2159,1738,570,1426341.44,2024-03-14
2160,2633,21,402793.01,2023-10-13
2161,2559,2098,862436.92,2022-12-16
2162,441,2260,650368.6,2023-02-15
2163,183,2794,328256.79,2023-12-16
2164,1117,196,284741.28,2025-03-28
2165,2676,2353,902762.7,2022-10-21
2166,2952,2986,669753.32,2022-07-15
2167,2984,2535,328820.34,2023-10-30
2168,2396,473,1810200.05,2025-02-01
2169,1299,509,990005.11,2023-04-06
2170,1237,426,1681840.94,2024-08-27
2171,1196,9,1473069.73,2023-11-04
2172,1468,245,160570.17,2023-03-04
2173,2288,1429,242725.04,2024-01-07
2174,59,2725,1466323.88,2023-06-02
2175,325,2884,1041490.36,2022-11-22
2176,992,2763,516907.5,2024-03-28
2177,1091,1963,1404841.7,2024-04-22
2178,2578,1118,653742.29,2025-02-11
2179,2930,662,802650.65,2023-10-10
2180,2464,2819,1246941.71,2023-12-09
2181,1645,898,1575458.17,2023-07-15
2182,1699,1044,562615.4,2025-04-18
2183,296,749,1362137.21,2023-02-17
2184,704,1688,1623351.71,2023-01-17
2185,1242,1853,1928713.24,2024-08-22
2186,556,1312,1829202.94,2023-04-05
2187,2835,1094,177334.96,2024-08-25
2188,2824,898,1575458.17,2023-10-17
2189,2865,2355,806774.02,2025-01-04
2190,731,1169,509895.11,2025-02-14
2191,1395,868,298683.74,2023-03-27
2192,2457,2966,314569.58,2022-11-20
2193,1630,54,1415218.57,2024-01-30
2194,1185,519,1943381.77,2022-11-26
2195,1039,108,756317.87,2023-08-03
2196,2200,343,1627910.8,2025-05-04
2197,1858,1160,1388016.82,2023-03-23
2198,2900,2577,178207.14,2024-03-02
2199,1133,567,1303373.08,2023-12-07
2200,1505,2756,1893718.83,2024-02-22
2201,972,2340,886351.93,2024-11-17
2202,2865,2875,847300.84,2023-04-25
2203,3000,1640,903943.77,2024-08-25
2204,2163,2668,1067717.94,2022-11-20
2205,1383,2564,466721.67,2022-11-19
2206,761,1853,1928713.24,2024-02-07
2207,1772,2061,1325392.97,2023-09-04
2208,725,79,428657.89,2023-07-19
2209,2329,401,641671.74,2024-09-02
2210,2245,2653,1066782.27,2024-12-13
2211,2249,419,440060.35,2023-02-18
2212,678,625,734194.14,2023-09-18
2213,1257,1574,1403275.71,2024-08-10
2214,1597,504,289581.59,2022-09-02
2215,1064,654,523689.72,2025-03-17
2216,2200,161,1986919.65,2023-01-02
2217,2480,2000,670640.93,2022-07-27
2218,7,662,802650.65,2023-06-15
2219,33,2491,110357.87,2023-02-02
2220,1918,2405,958831.31,2023-04-10
2221,2892,63,1633120.28,2025-04-25
2222,2488,1784,1620753.4,2024-12-16
2223,2762,1012,1263739.54,2025-05-31
2224,1467,416,1697767.08,2022-08-23
2225,2812,1304,1584808.34,2025-01-17
2226,2551,318,163421.61,2023-12-14
2227,307,1922,1432393.63,2024-01-16
2228,1400,2660,1404749.51,2025-04-05
2229,874,966,1286416.7,2024-01-01
2230,481,1802,1415865.96,2023-09-21
2231,225,555,1928677.28,2025-05-24
2232,2748,1435,1604329.89,2024-08-29
2233,835,980,142109.22,2024-10-24
2234,2044,2452,1349911.03,2025-03-15
2235,1942,7,1696359.15,2023-03-17
2236,2177,1595,1577129.43,2024-10-16
2237,211,1264,330544.07,2022-09-19
2238,2651,966,1286416.7,2023-01-07
2239,1916,1961,185746.68,2025-05-10
2240,1416,2255,1157673.76,2023-01-15
2241,1888,738,1999656.74,2022-09-05
2242,1507,813,1563604.87,2024-06-25
2243,1914,354,275499.23,2025-01-08
2244,2017,567,1303373.08,2023-06-06
2245,146,2805,394929.06,2024-08-24
2246,471,1325,1352800.2,2025-03-03
2247,944,984,1563345.11,2024-12-13
2248,931,102,1556939.61,2025-02-03
2249,31,818,414811.67,2025-04-13
2250,764,1379,1962644.93,2023-05-31
2251,1568,2357,1002534.11,2023-03-10
2252,1703,1113,1571569.44,2023-09-09
2253,1823,1030,1449887.49,2023-01-20
2254,276,782,931297.32,2023-01-21
2255,967,287,1304587.29,2024-11-27
2256,412,1462,159188.71,2024-07-19
2257,375,2437,1545629.64,2024-12-14
2258,1699,2061,1325392.97,2024-07-18
2259,929,2500,597310.11,2025-03-08
2260,1191,2210,1292962.26,2022-09-24
2261,2836,1234,1466252.26,2024-01-20
2262,647,578,320179.42,2024-08-03
2263,1689,2688,1713511.86,2025-04-01
2264,1771,809,670692.71,2023-03-30
2265,356,1508,819127.2,2023-01-10
2266,1240,870,1848335.5,2024-11-21
2267,73,2429,1076447.06,2024-09-22
2268,2519,121,929823.15,2024-04-30
2269,846,2630,957623.95,2022-12-22
2270,2676,1275,1302382.21,2022-07-23
2271,2833,2329,1675631.39,2024-08-01
2272,482,1011,1226466.5,2022-11-01
2273,312,1458,1256203.14,2023-12-08
2274,1561,2624,1788400.6,2024-05-11
2275,1404,803,890220.5,2022-10-29
2276,2907,1554,809334.78,2023-12-31
2277,1770,2033,174684.24,2024-07-07
2278,361,849,438692.52,2022-10-07
2279,1643,1254,218435.84,2025-02-02
2280,1716,2892,1821626.42,2024-11-05
2281,802,1347,748834.1,2023-06-06
2282,342,1235,571170.53,2022-11-11
2283,1331,692,995565.2,2022-07-31
2284,753,2110,428431.51,2023-07-13
2285,2617,556,1300970.19,2023-07-09
2286,871,571,1881474.77,2024-07-14
2287,1332,2814,1198879.13,2023-08-04
2288,887,1265,348489.25,2023-12-11
2289,2096,2704,1802369.93,2025-02-16
2290,1315,2971,1418531.92,2025-02-12
2291,766,2936,1783723.72,2022-10-28
2292,2440,1831,1174107.01,2023-08-23
2293,2509,2328,1486849.6,2023-04-03
2294,868,2917,659332.31,2024-09-25
2295,1048,2442,1426487.12,2025-01-31
2296,1665,1456,1418799.53,2022-06-18
2297,1795,1869,1618951.6,2023-01-27
2298,1292,2252,1619978.78,2024-09-25
2299,983,2627,151282.34,2025-05-04
2300,907,1420,346562.35,2023-01-29
2301,723,489,991365.33,2023-12-07
2302,2741,2489,1421312.83,2024-03-26
2303,2033,1,408304.49,2025-01-15
2304,2800,1588,1436052.07,2024-05-11
2305,1206,27,1188366.71,2025-04-26
2306,1775,1182,1957331.63,2025-03-27
2307,362,589,1058024.85,2024-03-15
2308,804,2835,1475955.31,2023-01-31
2309,2625,313,1598915.73,2023-06-21
2310,1325,1151,578220.97,2022-06-23
2311,168,638,391556.99,2023-10-11
2312,1263,1071,613369.0,2024-07-03
2313,1886,2061,1325392.97,2023-07-04
2314,838,35,523153.51,2024-06-12
2315,1854,1369,293735.7,2025-03-22
2316,60,439,1611394.11,2023-12-12
2317,1638,807,1269867.31,2023-07-31
2318,581,2038,1771042.28,2025-02-10
2319,2599,86,1845924.89,2023-09-29
2320,777,2666,1148224.44,2022-06-28
2321,1104,2340,886351.93,2022-12-22
2322,472,1036,444135.15,2024-03-27
2323,419,68,1611176.25,2022-10-07
2324,2768,1419,383228.74,2024-05-15
2325,514,1559,1026256.2,2023-02-26
2326,2479,2575,841402.93,2024-07-31
2327,1626,824,1699023.38,2022-09-21
2328,1694,1219,338100.37,2025-01-30
2329,685,1903,1466914.85,2025-01-11
2330,626,2992,1300465.72,2023-10-18
2331,304,768,607879.26,2024-10-30
2332,1664,1072,1051685.31,2024-10-15
2333,2803,1284,634003.7,2023-07-31
2334,1167,831,819312.79,2022-12-19
2335,1588,1993,1005429.26,2025-05-21
2336,1713,2088,446649.93,2024-11-22
2337,2654,1971,742904.35,2024-02-27
2338,2504,1776,1225045.15,2023-11-21
2339,1962,2700,797859.91,2022-11-14
2340,1253,1597,637214.56,2022-08-20
2341,1964,2579,1711334.18,2022-07-30
2342,762,1583,1141845.16,2023-11-06
2343,2441,2105,1170130.34,2023-02-03
2344,1673,2906,1940838.01,2023-10-29
2345,797,20,1743166.67,2023-02-02
2346,365,2831,1094320.26,2023-08-01
2347,953,845,1302657.2,2022-09-01
2348,904,544,818207.54,2023-10-09
2349,2000,2520,479343.17,2025-05-30
2350,2298,2945,1391101.95,2024-06-23
2351,2254,553,691214.27,2024-04-12
2352,388,1853,1928713.24,2024-03-11
2353,5,701,1514004.53,2023-08-29
2354,2626,1709,1066581.96,2023-03-25
2355,2730,1983,1458592.84,2022-09-15
2356,495,2470,1658138.99,2023-11-27
2357,2322,1577,1550125.1,2022-11-14
2358,289,1215,303824.11,2023-06-11
2359,2470,1160,1388016.82,2025-03-20
2360,2553,386,492461.97,2023-06-06
2361,2213,1442,419446.68,2023-02-15
2362,490,1263,613520.67,2024-01-14
2363,1883,1453,1244046.13,2023-02-01
2364,1731,505,987418.87,2022-11-20
2365,1704,171,231830.11,2023-06-01
2366,856,2232,210849.5,2022-07-24
2367,1160,2389,1592933.64,2024-10-03
2368,1337,2831,1094320.26,2023-01-05
2369,616,1632,1817021.18,2023-11-11
2370,120,1716,170683.32,2022-06-27
2371,2112,754,283317.87,2023-12-12
2372,646,2056,904532.55,2022-11-03
2373,1878,2320,1703121.69,2024-01-31
2374,1284,2911,1446269.7,2024-02-03
2375,1655,294,937305.93,2024-11-15
2376,1257,347,768452.98,2025-05-20
2377,45,2317,767249.25,2024-08-01
2378,1558,1567,1174658.01,2022-11-01
2379,287,2755,482447.71,2023-09-12
2380,1510,2520,479343.17,2023-08-05
2381,696,2543,667640.02,2023-12-21
2382,779,648,1189543.63,2022-07-04
2383,2998,1382,1890986.72,2023-07-17
2384,1851,2162,951287.92,2024-08-12
2385,2454,189,935442.67,2025-02-17
2386,2242,2068,1315422.09,2024-11-20
2387,1373,178,1851398.23,2023-09-13
2388,1735,2329,1675631.39,2024-01-13
2389,62,784,906192.46,2024-10-23
2390,225,2882,1582772.68,2024-09-07
2391,912,1170,1349797.65,2022-11-22
2392,1977,2987,1358120.57,2022-10-19
2393,292,321,1244861.69,2024-03-09
2394,754,202,708331.67,2024-08-25
2395,563,1921,526727.29,2024-11-18
2396,871,101,1240093.41,2025-01-12
2397,2663,570,1426341.44,2023-03-12
2398,960,2164,947650.4,2025-02-21
2399,2562,1486,1566408.83,2023-07-27
2400,2616,2349,1246630.64,2024-05-26
2401,1354,2877,565877.71,2022-07-05
2402,399,2844,1558297.74,2023-08-26
2403,2815,571,1881474.77,2025-01-26
2404,2428,2565,196712.76,2025-02-12
2405,632,145,914425.84,2023-03-02
2406,1904,625,734194.14,2023-12-08
2407,603,807,1269867.31,2023-08-17
2408,188,839,907343.18,2024-07-07
2409,994,1523,764551.18,2025-01-24
2410,2267,615,469060.66,2023-05-16
2411,912,919,651182.42,2025-01-31
2412,2361,2216,1212976.13,2023-01-31
2413,2529,2768,1434980.25,2024-08-16
2414,1472,277,1432395.16,2024-10-08
2415,433,2863,1833601.68,2024-05-24
2416,492,988,556538.58,2023-03-25
2417,2567,2540,1348465.12,2022-09-08
2418,2387,2037,280307.6,2023-07-13
2419,1924,998,1626548.65,2023-01-14
2420,2217,2710,1263103.31,2023-10-29
2421,1875,2465,1357396.21,2022-09-06
2422,645,1799,682786.44,2023-07-25
2423,2259,1917,847798.95,2022-09-02
2424,1598,1793,213900.51,2024-12-13
2425,2186,641,1389901.3,2023-07-09
2426,1008,1604,1337101.52,2023-05-18
2427,32,2601,960513.45,2022-07-02
2428,2259,2926,1789004.01,2022-12-03
2429,1201,747,519833.61,2023-08-06
2430,534,2430,1857186.14,2022-08-17
2431,1570,1672,1955454.35,2024-11-17
2432,1348,427,1186760.46,2023-03-19
2433,1248,1048,1007881.1,2024-07-21
2434,2812,1066,1351730.69,2024-06-01
2435,2085,1544,1668378.23,2024-12-18
2436,1388,1883,575676.75,2023-11-20
2437,1110,811,1041887.67,2022-07-02
2438,97,1651,763579.65,2024-04-14
2439,636,96,1424510.65,2024-09-28
2440,1566,2163,1422577.02,2025-03-09
2441,265,1268,517423.85,2023-04-10
2442,2769,2770,1646364.24,2025-05-24
2443,2282,2605,1203507.31,2023-12-05
2444,1224,2319,552380.22,2022-11-21
2445,2517,2566,1387056.74,2022-11-06
2446,506,2407,589807.31,2023-03-04
2447,2072,2880,822484.09,2024-01-13
2448,1799,579,798581.62,2023-03-28
2449,207,710,911803.98,2023-10-10
2450,2418,2106,1078707.31,2022-11-11
2451,325,258,1038263.84,2024-12-25
2452,854,42,369604.67,2023-08-18
2453,20,2121,737809.02,2024-01-07
2454,1113,974,1225435.26,2025-04-19
2455,2650,895,545183.45,2025-05-25
2456,2397,491,1696605.26,2024-07-28
2457,1187,345,155042.28,2023-04-19
2458,2373,2890,1315575.38,2025-02-04
2459,2252,476,943053.68,2025-04-22
2460,310,2871,677505.79,2024-11-18
2461,2593,1795,1816839.0,2024-03-15
2462,2421,1681,1089380.6,2025-06-13
2463,1021,799,343456.44,2023-07-09
2464,87,2563,1862463.7,2024-09-10
2465,1383,6,82106.96,2025-03-31
2466,1862,1146,1044966.86,2024-08-24
2467,2341,1392,1643496.7,2024-02-15
2468,217,1157,483387.94,2024-09-27
2469,1159,980,142109.22,2025-05-29
2470,700,1807,207761.71,2024-01-08
2471,397,2420,1804511.55,2022-10-10
2472,681,2337,1902553.07,2024-11-06
2473,2288,2663,1541061.4,2025-01-22
2474,25,582,884406.89,2024-07-09
2475,2893,2131,168722.96,2023-05-23
2476,1151,2662,975127.24,2024-04-30
2477,1081,457,1844568.54,2024-09-11
2478,1677,355,1829428.1,2023-09-14
2479,2762,1548,1814318.83,2022-08-26
2480,2425,873,1956466.95,2023-12-26
2481,2802,1674,680315.82,2023-12-24
2482,733,1119,1523440.78,2024-11-04
2483,239,2129,404449.21,2023-02-08
2484,2156,1354,1433190.38,2025-03-13
2485,470,2682,1354133.45,2025-01-07
2486,2670,1753,1495274.17,2024-05-10
2487,953,544,818207.54,2024-02-14
2488,986,2073,1297049.62,2022-10-07
2489,426,803,890220.5,2024-05-21
2490,2008,58,242499.95,2024-03-20
2491,1312,1978,1637891.93,2024-05-27
2492,2917,2723,1064424.41,2025-05-22
2493,1206,314,270366.75,2024-02-07
2494,155,995,1783230.9,2023-04-01
2495,1950,1684,1852058.54,2024-11-29
2496,651,718,1648840.02,2023-07-15
2497,1698,2988,382096.56,2024-11-04
2498,1371,2462,1677839.5,2025-05-31
2499,1097,501,1030271.02,2025-01-23
2500,2944,1337,1993008.85,2022-12-02
2501,527,1476,1500214.54,2024-03-20
2502,2188,862,576250.01,2024-01-05
2503,2157,1434,1192384.86,2025-02-22
2504,343,1768,1079628.34,2024-07-05
2505,960,1290,1310630.98,2023-12-22
2506,2020,2118,1287901.75,2023-04-03
2507,301,486,224544.04,2023-11-12
2508,1685,1159,999654.38,2022-11-02
2509,1139,2927,1877136.7,2024-01-14
2510,1777,1682,1211178.46,2024-10-30
2511,2050,1126,1695740.84,2024-03-13
2512,1962,436,321248.43,2024-06-04
2513,779,699,799610.05,2024-10-18
2514,2805,2539,716319.92,2023-06-03
2515,241,412,1570839.66,2022-10-17
2516,242,729,1805604.34,2023-10-07
2517,2474,2658,1887691.75,2024-04-08
2518,414,1387,123339.81,2023-03-15
2519,2136,2762,1916648.96,2023-01-06
2520,1397,2807,1023537.98,2023-08-21
2521,495,404,342179.3,2025-02-06
2522,2257,1506,1491771.93,2024-06-18
2523,2154,333,200823.94,2024-12-09
2524,495,218,941034.91,2025-02-25
2525,385,1169,509895.11,2023-05-27
2526,1573,187,1649739.04,2024-04-12
2527,540,784,906192.46,2023-03-03
2528,1519,1024,1511048.01,2025-03-03
2529,1384,2597,1042014.72,2025-05-30
2530,2426,1627,1177511.67,2023-08-21
2531,2087,668,1002913.94,2024-06-16
2532,2090,2426,406824.71,2024-11-27
2533,61,399,514738.29,2024-11-03
2534,1109,198,831884.14,2023-05-26
2535,2204,466,1050860.12,2024-06-09
2536,576,2840,637879.43,2024-04-21
2537,993,1379,1962644.93,2024-02-03
2538,1757,934,941254.22,2025-01-21
2539,335,1635,256681.65,2023-06-10
2540,2029,1567,1174658.01,2023-07-30
2541,1619,201,1435167.24,2022-10-15
2542,586,1856,1201744.76,2025-06-03
2543,390,1627,1177511.67,2022-06-18
2544,2298,2389,1592933.64,2024-12-04
2545,738,1898,671600.73,2024-06-05
2546,2166,2593,974128.12,2022-08-22
2547,2273,2278,1767299.86,2023-10-21
2548,1125,1920,1312455.42,2025-02-22
2549,2100,2812,410821.51,2025-03-12
2550,1884,368,717027.62,2024-07-12
2551,2234,315,750709.02,2023-12-10
2552,2522,815,412076.68,2023-01-29
2553,2179,941,1032951.78,2023-09-20
2554,1259,2043,1444346.91,2023-07-11
2555,2743,1818,94059.91,2023-04-19
2556,188,1426,94572.67,2022-12-13
2557,364,52,249842.53,2023-12-13
2558,2656,2936,1783723.72,2023-08-14
2559,1047,1943,474625.31,2022-07-03
2560,953,7,1696359.15,2022-10-25
2561,2569,2273,181858.58,2022-07-13
2562,126,757,1695327.13,2022-11-29
2563,2119,675,1994300.86,2023-11-26
2564,387,883,859797.46,2023-05-28
2565,466,2885,1855806.76,2022-10-05
2566,323,2856,1083996.71,2025-05-12
2567,1221,2094,379703.91,2023-02-20
2568,708,1275,1302382.21,2024-08-22
2569,2577,379,696291.23,2025-01-31
2570,1233,959,1321495.93,2024-06-06
2571,86,1123,1264623.21,2024-08-16
2572,1211,1267,1105635.36,2022-08-14
2573,1564,2323,185091.11,2025-03-24
2574,1903,2182,286404.94,2023-02-04
2575,2568,2412,753138.36,2023-04-07
2576,1216,601,1588457.06,2024-12-01
2577,1343,2305,1657278.82,2022-10-26
2578,1691,906,1906526.45,2024-11-21
2579,1231,2375,434148.23,2023-06-29
2580,65,88,481501.3,2022-10-16
2581,375,2420,1804511.55,2023-11-22
2582,1850,1720,1049578.15,2022-11-14
2583,2155,2950,147436.01,2023-02-02
2584,2992,2495,416401.46,2023-07-05
2585,927,1011,1226466.5,2024-03-26
2586,1134,1474,354549.5,2024-05-31
2587,30,251,416965.55,2025-03-19
2588,1059,426,1681840.94,2022-12-18
2589,2534,1492,1791375.32,2022-07-08
2590,366,2731,1963881.69,2025-06-13
2591,355,812,1540842.55,2023-05-18
2592,2579,180,1588284.02,2024-06-04
2593,879,108,756317.87,2024-03-04
2594,1816,1594,149764.87,2024-09-10
2595,1599,289,426161.79,2022-12-09
2596,1953,18,1248620.46,2023-06-24
2597,1586,2879,219567.99,2025-04-07
2598,436,1589,545487.69,2023-03-01
2599,2807,2963,1526692.64,2025-01-20
2600,1647,2279,1843340.16,2023-03-18
2601,1097,1695,434826.29,2022-07-19
2602,1274,2827,129766.23,2024-06-28
2603,2206,2763,516907.5,2024-10-25
2604,555,2626,1378946.4,2025-05-08
2605,127,2455,1853919.78,2025-01-09
2606,2139,2002,188087.27,2023-10-16
2607,519,2175,1800583.01,2022-09-20
2608,1268,2144,725682.71,2023-07-28
2609,291,2097,786587.69,2024-01-10
2610,433,2190,1458231.16,2023-02-24
2611,1595,2352,1461937.6,2024-05-31
2612,1611,2476,1359536.3,2023-11-24
2613,573,928,528381.91,2022-12-16
2614,1151,1043,342388.51,2023-03-06
2615,1049,229,600038.21,2022-08-09
2616,1338,1516,1092061.33,2024-05-21
2617,1802,583,285576.18,2024-02-18
2618,1267,2042,1278177.69,2022-08-19
2619,1890,701,1514004.53,2022-12-03
2620,340,912,556060.82,2025-05-03
2621,2338,1680,1775302.75,2023-06-13
2622,803,2663,1541061.4,2023-07-19
2623,1654,626,123456.93,2023-03-06
2624,105,2897,1391298.9,2022-07-19
2625,2388,305,1419212.43,2024-03-04
2626,1672,32,452409.53,2025-04-21
2627,2708,1117,482710.24,2025-03-12
2628,2393,2774,1326538.92,2024-07-02
2629,1207,449,274423.02,2023-01-08
2630,1955,2871,677505.79,2024-05-31
2631,646,794,99820.87,2023-10-13
2632,280,2557,285391.55,2023-03-18
2633,118,257,659920.49,2024-05-11
2634,1798,229,600038.21,2022-09-09
2635,2863,1599,1997500.54,2023-09-21
2636,1735,2159,369040.31,2024-02-15
2637,1540,995,1783230.9,2022-09-09
2638,1794,550,1646596.44,2023-10-03
2639,410,2858,430602.92,2023-03-16
2640,2235,1487,1411357.79,2024-12-22
2641,2273,2360,1212519.66,2024-05-22
2642,883,1417,168493.06,2023-01-11
2643,2104,1025,1413241.49,2023-09-26
2644,2977,2948,1844573.88,2022-12-27
2645,2684,209,1375610.56,2025-04-24
2646,1249,1972,1296036.62,2023-01-21
2647,162,1500,298351.3,2023-08-25
2648,2842,1871,1998064.55,2023-05-29
2649,362,651,1727651.17,2024-05-08
2650,1707,1302,116670.05,2024-04-24
2651,1591,1420,346562.35,2024-06-25
2652,1574,2839,257104.1,2022-07-13
2653,1140,414,1157196.81,2024-01-05
2654,2788,1755,823998.43,2023-02-21
2655,1293,1619,234135.3,2024-02-19
2656,1597,1719,1445088.09,2023-10-03
2657,1875,390,470095.1,2023-03-03
2658,1373,1878,1537456.68,2023-11-20
2659,460,341,1570699.01,2022-07-19
2660,487,575,243685.85,2023-08-04
2661,160,2025,1229795.38,2022-10-21
2662,74,429,170228.63,2022-08-27
2663,2140,2822,471577.01,2023-11-24
2664,2692,73,1108133.94,2024-11-13
2665,2837,1383,1753447.08,2023-03-13
2666,2565,2157,804573.02,2024-06-12
2667,2322,786,1495661.76,2022-10-05
2668,1505,2334,167832.19,2023-11-08
2669,1732,2010,1067339.31,2025-01-31
2670,2586,2416,151907.54,2024-10-10
2671,761,1677,560345.2,2023-12-06
2672,748,1481,1875042.83,2025-02-25
2673,2956,1389,1564369.1,2024-09-16
2674,563,1414,505516.62,2025-01-15
2675,1886,1725,413720.23,2022-08-24
2676,321,1432,619084.1,2023-11-20
2677,116,2914,104497.7,2024-08-28
2678,2918,974,1225435.26,2023-04-27
2679,769,1423,1728200.72,2024-03-04
2680,2488,2573,1516483.1,2025-02-07
2681,2103,2645,1022853.62,2022-09-16
2682,1058,2194,357084.97,2025-03-04
2683,194,2113,279077.56,2024-04-11
2684,1712,269,304689.18,2023-04-02
2685,2065,1766,1200106.76,2025-01-06
2686,2754,2741,482637.29,2024-02-20
2687,2832,2604,223686.23,2023-04-24
2688,2116,784,906192.46,2024-10-26
2689,42,1036,444135.15,2023-04-27
2690,837,1148,1640098.67,2024-01-28
2691,595,660,1629785.61,2023-08-27
2692,2428,2470,1658138.99,2022-09-04
2693,2726,2032,1170033.19,2023-08-13
2694,2213,1531,92403.34,2025-05-14
2695,889,536,439983.98,2025-02-21
2696,508,2831,1094320.26,2025-03-21
2697,2826,14,1172432.1,2024-06-22
2698,265,2917,659332.31,2025-02-21
2699,985,898,1575458.17,2025-04-08
2700,2388,2229,1430351.94,2025-02-02
2701,2316,890,1763658.14,2024-11-14
2702,40,2315,1868673.15,2023-06-18
2703,57,1150,618690.51,2025-05-03
2704,31,195,1167821.18,2024-10-24
2705,1013,2007,1106808.59,2025-01-24
2706,1722,1412,1161151.22,2023-07-31
2707,2270,1267,1105635.36,2024-11-19
2708,2689,2324,1632657.32,2022-08-25
2709,2710,66,829576.27,2023-06-08
2710,435,1246,244686.28,2025-05-09
2711,174,1390,1271484.98,2024-01-17
2712,1773,1364,1057748.52,2023-11-14
2713,2,607,1628079.78,2023-08-23
2714,1442,1844,1189026.05,2023-03-01
2715,2246,2001,1774793.54,2023-08-19
2716,153,2755,482447.71,2024-02-25
2717,2449,191,747675.5,2024-03-04
2718,2502,1331,1785257.93,2023-04-10
2719,2501,231,393044.99,2022-10-11
2720,586,2795,1552537.46,2023-01-04
2721,1889,2466,1901480.0,2023-12-03
2722,2309,29,479086.68,2022-11-17
2723,1111,1602,1343747.93,2024-12-05
2724,791,1618,1745412.92,2022-10-18
2725,2477,279,1581653.06,2023-12-26
2726,2437,2357,1002534.11,2024-09-05
2727,457,2115,1625799.7,2023-04-01
2728,791,2137,1340999.72,2022-10-23
