neighborhood_id,name,school_rating,air_quality_index,crime_float
1871,South Williamfurt Park,2,76.2,8.66
1872,Lake Tammystad Heights,2,118.0,5.56
1873,Rachaelfort Village,9,37.2,9.79
1874,Ramseyview Bay,1,44.8,1.42
1875,Lake Theresa Estates,5,85.9,5.0
1876,Nancyland Estates,8,89.5,5.7
1877,Simsberg Village,10,73.8,2.89
1878,Danielland Heights,1,43.7,2.69
1879,Lake Aliceton Village,4,115.7,6.42
1880,Victorialand Park,10,55.9,2.16
1881,Lake Erinfurt Estates,7,27.4,3.29
1882,Juanside Gardens,3,60.0,1.75
1883,Jenniferbury Village,7,114.0,2.29
1884,East Davidport Park,2,83.0,3.42
1885,Lake Curtis Bay,4,91.4,6.07
1886,Millerville Bay,9,80.5,4.78
1887,Ericashire Park,6,119.2,4.9
1888,Port Paul Heights,10,44.7,3.43
1889,Port Alexis Estates,2,88.4,4.66
1890,Brianshire Village,2,56.3,4.0
1891,North Josephton Village,3,106.9,3.03
1892,New Maria Heights,2,57.7,9.72
1893,South Lauriefurt Gardens,2,98.3,2.11
1894,New Jackiefort Estates,5,78.9,8.26
1895,Patelville Heights,9,54.9,6.15
1896,East Andreashire Village,9,47.1,1.89
1897,Normanhaven Heights,3,51.8,7.77
1898,West Sherri Park,6,100.6,7.1
1899,East Thomaston Ridge,9,75.2,8.94
1900,Cynthiaville Gardens,8,79.2,3.33
1901,North Anitaside Bay,9,91.3,6.92
1902,South Melindafurt Park,7,76.8,3.41
1903,Lake Brian Bay,6,90.8,3.24
1904,Knoxburgh Estates,7,90.7,2.65
1905,Stephaniemouth Village,8,70.2,3.48
1906,North Johnhaven Gardens,9,114.2,8.93
1907,Lake Elizabethtown Ridge,4,50.5,8.72
1908,Dianechester Village,7,97.1,8.61
1909,Vanessafort Bay,2,27.7,3.16
1910,Jonesville Heights,3,77.5,1.76
1911,Smithmouth Village,9,113.0,8.28
1912,Lake Georgemouth Heights,7,87.7,9.39
1913,Moyertown Park,8,69.8,7.17
1914,North Samuel Bay,9,89.8,4.65
1915,Lake Edwardfort Estates,4,111.1,7.71
1916,Lake Melinda Bay,7,90.3,7.75
1917,West Johnport Park,9,88.4,1.38
1918,Jessicastad Gardens,3,87.5,8.94
1919,Port Steventon Estates,4,37.5,4.3
1920,West Scott Park,9,55.3,1.46
1921,Davidmouth Gardens,7,37.0,9.73
1922,Hallland Village,4,103.2,8.66
1923,Phillipsfort Ridge,2,49.0,5.35
1924,Vincentville Village,4,20.2,6.68
1925,Erinmouth Gardens,4,112.3,9.36
1926,East Emily Bay,9,102.6,1.32
1927,South Natalietown Gardens,10,104.8,1.52
1928,New Christopherberg Heights,10,66.0,3.69
1929,Lake Jessicaland Heights,1,55.0,7.5
1930,East Laura Gardens,6,20.9,4.88
1931,Angelshire Park,2,72.9,9.09
1932,South Thomas Gardens,2,111.3,1.06
1933,Darlenefort Ridge,5,42.6,4.56
1934,East Tiffanyhaven Village,6,62.8,2.64
1935,West Connorshire Ridge,5,30.9,4.95
1936,New Stevenside Ridge,8,36.2,4.18
1937,East Kimberlyport Gardens,1,55.9,8.83
1938,New Matthew Park,2,39.0,1.36
1939,Stephanieton Gardens,7,94.4,9.11
1940,Brownview Park,4,114.8,9.64
1941,Thomaschester Village,2,62.1,5.95
1942,Larsenmouth Ridge,3,52.5,7.88
1943,New Garyfort Gardens,9,92.6,7.68
1944,South Gloria Ridge,7,33.1,9.62
1945,Lake Tyler Ridge,1,32.6,4.1
1946,North Isaac Heights,4,25.2,8.47
1947,New Madison Gardens,10,93.7,4.91
1948,North Cristianton Village,5,68.6,7.85
1949,Christopherbury Park,10,35.2,5.6
1950,Derrickmouth Park,5,96.7,8.78
1951,Port Kristin Bay,4,86.6,4.86
1952,Hernandezside Gardens,2,90.1,5.52
1953,Jermaineshire Park,4,119.3,6.32
1954,Sullivanview Bay,3,42.9,2.19
1955,Lake Rebecca Heights,5,119.0,9.36
1956,East Craigborough Gardens,1,81.6,1.82
1957,Ashleyport Heights,7,60.7,3.76
1958,East Josephton Bay,4,42.2,4.83
1959,Jessicastad Heights,9,62.7,1.46
1960,Schultzchester Heights,5,56.4,9.49
1961,Port Joyside Bay,7,44.7,9.06
1962,Evansmouth Park,1,20.1,6.94
1963,Port Anthony Village,4,48.5,3.52
1964,South Anthony Estates,2,63.1,3.27
1965,Stevenbury Gardens,6,53.4,2.0
1966,Wallacemouth Bay,1,88.3,7.93
1967,East Katherine Park,6,56.1,8.29
1968,East Samuel Bay,10,72.9,4.34
1969,West Aaronport Bay,5,41.0,4.46
1970,Lake Chrisview Heights,3,83.0,6.42
1971,Grantburgh Heights,10,116.8,8.96
1972,Port Annachester Ridge,4,39.3,5.01
1973,Charlesborough Heights,2,114.2,6.57
1974,Lesliestad Village,8,119.0,2.82
1975,Brianhaven Bay,3,24.4,2.73
1976,Paulview Estates,5,109.2,7.83
1977,Lake Julie Ridge,9,117.5,9.05
1978,North Andrewhaven Gardens,2,111.1,1.61
1979,Ashleyview Gardens,9,113.1,5.53
1980,Johnsonmouth Heights,3,79.9,7.27
1981,Combsmouth Park,5,24.5,6.1
1982,South Ericshire Ridge,4,94.1,4.58
1983,New Jenniferborough Bay,9,107.0,9.74
1984,Richardsborough Park,8,95.1,4.46
1985,West Johnbury Ridge,7,60.1,3.44
1986,Port Jason Park,1,36.0,2.96
1987,Seanland Bay,1,107.9,8.12
1988,Berryview Gardens,9,90.8,5.73
1989,Port Eric Village,4,49.6,3.42
1990,Danielchester Heights,3,42.4,5.8
1991,Jonesborough Village,1,84.0,9.48
1992,South Patricia Village,3,47.0,8.12
1993,Hernandezview Bay,4,119.0,2.89
1994,Johnsonfort Heights,1,84.9,6.69
1995,North Mario Village,6,28.3,7.35
1996,Lopezside Estates,5,92.2,4.68
1997,Mooreland Estates,5,52.5,1.52
1998,South Carol Ridge,1,102.4,2.97
1999,Mendozaburgh Village,3,45.6,1.14
2000,Port Maryport Bay,10,30.6,7.71
2001,Banksview Gardens,5,107.0,6.71
2002,North Stevenmouth Estates,4,101.7,2.99
2003,New Robertfort Village,4,78.2,8.27
2004,East Tammyhaven Ridge,7,35.6,3.09
2005,South Desiree Bay,7,56.9,9.12
2006,Port Melanie Heights,8,38.2,2.67
2007,Port Vanessa Ridge,3,38.9,5.41
2008,North Caroline Bay,3,84.8,1.19
2009,Angelaburgh Park,3,101.7,7.19
2010,Lake Dawnbury Park,2,34.4,4.84
2011,Chrisbury Gardens,7,30.0,5.74
2012,Port Bruce Bay,1,80.3,4.4
2013,New Wandaburgh Heights,2,102.7,7.87
2014,New Karen Bay,1,33.2,7.93
2015,North Kristahaven Village,3,113.9,6.4
2016,Lake Austinburgh Ridge,1,115.8,1.96
2017,New Derek Bay,6,105.3,1.76
2018,Nortonchester Park,8,96.0,9.03
2019,North Theresatown Ridge,3,50.7,5.31
2020,Anneside Park,1,74.4,3.41
2021,Lake Laurabury Estates,2,22.1,1.4
2022,Susanland Estates,5,30.3,8.98
2023,Bassland Gardens,3,20.1,3.02
2024,West Angel Park,7,58.5,4.18
2025,West Patricialand Village,4,112.2,7.16
2026,West Mary Bay,2,69.2,9.92
2027,New Michaelbury Park,2,115.6,3.54
2028,New Johnton Heights,10,53.4,4.24
2029,Lake Connor Heights,1,80.5,2.6
2030,Maddoxburgh Estates,6,80.0,7.11
2031,New Emily Park,5,82.5,3.58
2032,Wrightburgh Heights,5,111.6,6.96
2033,West Samuelside Village,2,98.9,8.76
2034,North Erica Park,3,52.0,4.52
2035,Tracyton Bay,8,101.5,2.02
2036,North Dana Gardens,5,34.5,3.91
2037,South Katherinefurt Park,3,96.8,4.17
2038,Trevinotown Gardens,7,68.1,9.76
2039,Lake Vickieton Estates,6,33.8,9.5
2040,Guzmantown Park,7,61.9,5.47
2041,New Lisa Estates,8,73.2,8.39
2042,Paynestad Gardens,2,78.1,4.8
2043,East Jenniferchester Estates,4,90.3,3.12
2044,South Shane Heights,4,119.4,1.15
2045,Lake Evelynside Estates,8,115.8,9.29
2046,East Kevinside Heights,6,56.1,8.64
2047,Morrisontown Ridge,3,49.5,2.3
2048,Knapphaven Ridge,9,117.2,9.22
2049,Amandamouth Park,4,102.8,1.5
2050,Danielberg Park,2,116.2,7.34
2051,South Christopherhaven Gardens,1,89.6,4.82
2052,South Danielle Heights,2,86.3,1.66
2053,North Anthonyside Ridge,10,107.0,1.27
2054,Port Jennifermouth Village,3,27.9,1.69
2055,Armstrongfurt Estates,7,35.0,2.64
2056,Wrightfurt Bay,3,94.8,7.29
2057,East Ruthport Village,8,61.2,4.04
2058,West Chris Ridge,1,48.7,2.4
2059,North Breanna Bay,1,80.4,2.56
2060,Barnesshire Park,1,59.6,4.81
2061,Lake Richard Gardens,9,91.1,3.32
2062,East Wendy Estates,9,50.6,3.05
2063,East Rodneyville Park,5,117.3,5.69
2064,Timothyland Park,4,60.0,1.5
2065,South Alyssashire Gardens,3,102.3,9.78
2066,Foxland Estates,2,101.7,5.22
2067,Leetown Village,7,102.7,2.48
2068,Marcusborough Ridge,6,84.7,2.75
2069,Rodgersside Heights,2,27.8,6.43
2070,Bryanfort Ridge,6,22.8,3.54
2071,Ruizstad Estates,2,26.5,6.37
2072,Tinafort Ridge,5,38.8,2.82
2073,Kennethfurt Heights,4,46.9,9.79
2074,Welchmouth Estates,1,76.4,8.11
2075,Kennethchester Heights,1,51.5,9.49
2076,Johnsonmouth Heights,6,95.2,9.63
2077,West David Estates,4,51.4,4.52
2078,West David Village,3,90.3,1.88
2079,South Michaelshire Gardens,9,30.1,8.27
2080,West Evanmouth Park,1,78.7,4.44
2081,Perezville Estates,1,49.0,2.36
2082,Lake Jamesport Gardens,2,108.5,1.84
2083,East Erinchester Bay,4,108.4,8.27
2084,East David Bay,3,96.9,2.45
2085,Rodriguezchester Estates,9,119.2,6.48
2086,Hardyport Estates,6,64.7,2.18
2087,Sherichester Village,6,82.3,9.46
2088,Snydertown Heights,7,43.9,9.97
2089,Port Nicholas Estates,2,115.8,6.1
2090,Lake Richard Gardens,2,100.5,2.28
2091,Berryfurt Ridge,5,74.7,9.72
2092,Wuburgh Ridge,2,69.9,5.09
2093,Lake Kimberly Park,5,36.1,3.52
2094,East Elizabeth Village,6,28.9,2.61
2095,North Thomashaven Ridge,8,45.8,5.26
2096,South Debraborough Village,8,85.0,2.26
2097,Nelsonport Heights,10,68.8,4.27
2098,North Valerie Village,7,60.9,6.58
2099,New James Bay,3,64.1,5.61
2100,Joseburgh Estates,6,57.4,7.14
2101,Hooverbury Estates,8,46.3,8.88
2102,Jonathanborough Bay,1,82.1,6.79
2103,Rogersborough Bay,4,90.0,6.05
2104,South Michaelburgh Park,2,49.1,2.42
2105,New Jamieville Gardens,2,42.3,8.87
2106,Tammyberg Bay,2,54.9,5.22
2107,Amandabury Estates,8,30.9,2.62
2108,North Sharonshire Heights,7,96.8,2.8
2109,North Tracy Village,2,51.7,9.97
2110,New Sabrinafurt Gardens,4,90.2,5.29
2111,Edwardsview Village,8,23.8,2.4
2112,Robbinsview Gardens,3,84.0,3.88
2113,South Megan Heights,10,97.4,1.56
2114,West Aaronton Ridge,6,99.0,9.81
2115,North Steven Park,1,41.1,1.21
2116,Maryborough Ridge,7,47.0,6.72
2117,Jenniferfurt Heights,3,26.9,4.65
2118,Buckberg Village,8,107.1,5.72
2119,Scottville Bay,5,38.4,1.48
2120,East Jenna Gardens,6,116.3,3.67
2121,South Kimburgh Park,6,114.2,5.33
2122,Feliciafort Estates,3,116.6,4.93
2123,West Kelliborough Bay,10,58.9,1.09
2124,North Bruceville Ridge,10,39.9,7.5
2125,South Michaelton Estates,10,34.5,6.98
2126,Christianfort Ridge,6,21.4,9.07
2127,Jonesside Park,8,106.4,2.02
2128,Paulchester Bay,7,46.3,7.5
2129,West Brandyville Gardens,3,83.4,6.75
2130,Collinstown Estates,2,23.6,7.71
2131,New Todd Park,7,89.6,7.97
2132,North Luis Estates,7,41.6,2.89
2133,Careychester Park,10,115.5,4.33
2134,West Kevin Village,1,50.2,3.76
2135,Lake Joshua Ridge,2,89.9,6.84
2136,Doyleton Gardens,7,61.0,4.17
2137,Port Ronaldmouth Estates,7,72.3,7.89
2138,Port Cynthialand Heights,3,65.9,4.36
2139,Youngville Estates,10,36.3,4.92
2140,South Scott Village,7,83.4,7.32
2141,Bettyville Ridge,2,119.5,8.25
2142,North Erica Heights,2,85.0,6.55
2143,South Cindy Gardens,2,69.6,7.77
2144,Lake Annaland Estates,2,83.4,5.53
2145,Lake Andrea Ridge,1,86.8,8.67
2146,South Jason Park,4,97.7,5.96
2147,Calhounberg Heights,4,105.6,9.55
2148,South Peter Village,8,61.3,8.38
2149,North Samuelberg Bay,7,20.8,4.37
2150,Murillomouth Park,9,48.4,8.92
2151,Lake Laura Village,5,103.8,8.16
2152,New Aliciaton Gardens,4,20.4,9.18
2153,South Michael Heights,1,22.6,8.11
2154,Wallacemouth Ridge,9,102.0,6.4
2155,South Matthew Village,3,115.9,9.94
2156,North Abigail Park,9,117.3,2.73
2157,South Terry Bay,7,102.9,8.21
2158,Barnesport Estates,7,32.9,6.73
2159,East Brandi Bay,3,60.3,3.86
2160,Willieport Park,7,43.1,7.39
2161,South Brandon Park,9,31.8,6.19
2162,West Keith Gardens,5,103.7,2.43
2163,South Michaelton Village,4,29.3,1.23
2164,West Garrett Heights,10,35.3,6.56
2165,Port Marie Estates,2,77.2,1.23
2166,Staceyville Bay,3,118.3,6.71
2167,New Stevenberg Ridge,6,38.7,6.87
2168,Tiffanystad Park,5,39.4,8.56
2169,Tamarahaven Bay,7,97.0,6.93
2170,Barkerchester Village,2,113.5,6.65
2171,New Tony Bay,10,106.7,2.0
2172,West Donaldhaven Estates,2,30.7,3.54
2173,Mooretown Park,2,27.7,8.6
2174,Sharonton Ridge,4,59.1,5.42
2175,Stephenshaven Heights,7,27.4,9.63
2176,Adambury Heights,4,88.7,4.38
2177,New Ashleyberg Village,8,100.9,2.62
2178,Mitchellland Heights,3,86.0,6.68
2179,Jessicahaven Ridge,1,31.7,4.09
2180,Mckenziefurt Village,8,119.5,6.4
2181,South Lori Heights,3,72.2,3.29
2182,South Paulaberg Heights,4,80.6,5.82
2183,New Cassidy Estates,9,96.1,2.95
2184,North Jeromehaven Village,2,109.9,1.27
2185,Port Jeffrey Park,4,28.3,7.22
2186,Cynthiaview Park,5,47.4,2.79
2187,South Alexis Heights,6,90.8,6.87
2188,New Melissa Gardens,8,63.6,9.52
2189,Port Jonathan Park,5,37.3,7.18
2190,Johnmouth Bay,5,116.2,1.93
2191,New David Ridge,10,51.2,8.15
2192,New Russellside Bay,8,63.3,5.02
2193,Angelaview Estates,5,101.6,6.61
2194,West Cathy Estates,7,62.9,6.1
2195,Port Brett Village,2,64.9,9.01
2196,Lake Ashleymouth Estates,5,78.7,3.64
2197,Garciamouth Ridge,9,55.2,1.27
2198,Thompsonmouth Park,6,62.9,2.67
2199,Port Crystal Park,2,41.5,4.34
2200,Lake Jenniferside Park,6,32.2,3.87
2201,West Tracymouth Heights,6,41.4,6.11
2202,North Rhondaside Village,4,76.2,4.47
2203,Lake Kristy Estates,4,72.7,1.93
2204,New Mary Village,10,114.6,8.27
2205,West Michelemouth Bay,2,77.4,6.82
2206,Serranochester Bay,7,51.8,3.88
2207,New Martinland Park,1,100.3,5.49
2208,Huntside Village,7,31.9,5.08
2209,West Michaelbury Estates,6,79.1,3.13
2210,Moorestad Heights,5,21.8,8.05
2211,Cunninghammouth Estates,1,111.2,3.56
2212,South Timothybury Ridge,7,23.7,5.8
2213,Kristietown Estates,1,53.7,1.15
2214,North Julieshire Gardens,2,103.0,4.74
2215,West Travisland Village,5,51.7,4.11
2216,Markberg Heights,9,97.5,5.44
2217,East Jacob Heights,7,49.8,9.86
2218,Smithborough Gardens,2,104.3,9.44
2219,Lake Lori Heights,1,42.4,8.43
2220,Brittanyside Park,2,119.4,8.75
2221,Amandaland Bay,7,42.6,1.79
2222,Port Jasminechester Bay,6,101.6,5.84
2223,New Austin Heights,1,46.0,8.06
2224,South Anna Heights,1,114.7,1.68
2225,Taylorburgh Village,10,99.2,4.42
2226,North Michael Bay,3,112.5,6.25
2227,Garciamouth Heights,3,51.9,2.33
2228,Maciasborough Estates,7,83.7,7.01
2229,South Taylor Estates,9,44.1,5.3
2230,Katherineville Gardens,5,52.2,7.58
2231,West Paul Park,2,46.4,3.67
2232,Lake David Heights,6,75.9,8.86
2233,Robertport Bay,4,89.5,1.68
2234,Andreafort Gardens,1,41.2,7.03
2235,Lloydside Gardens,7,38.8,1.94
2236,West Shelly Park,10,96.2,5.63
2237,Smithmouth Village,5,90.9,6.9
2238,Edwardsmouth Ridge,9,30.6,2.17
2239,Lake Jackside Village,7,117.5,8.81
2240,Saundersfort Estates,4,98.0,2.69
2241,Elizabethport Village,7,36.4,3.76
2242,Port Carol Ridge,10,84.8,2.33
2243,Christophertown Heights,2,44.1,9.05
2244,Christopherstad Park,5,22.9,6.96
2245,North Douglaston Gardens,6,46.6,9.34
2246,South Kara Heights,6,63.1,2.36
2247,Jamieburgh Estates,7,70.8,1.48
2248,Andrewside Village,6,29.8,6.84
2249,Dianemouth Bay,7,39.4,2.71
2250,Christinabury Park,10,47.6,6.47
2251,Jeffreytown Estates,7,30.9,1.45
2252,Port Loganstad Park,2,42.0,1.48
2253,Wrightport Heights,10,46.6,1.59
2254,New Daniel Heights,5,42.6,6.58
2255,East Carmenchester Bay,7,59.2,1.91
2256,Lake Megan Bay,5,69.5,2.54
2257,West Jaclynshire Park,6,83.7,7.35
2258,Port Zachary Village,1,29.4,5.53
2259,North Sarah Bay,10,67.7,3.75
2260,Ericksonville Bay,4,37.0,7.13
2261,New Ashleyland Park,3,53.2,5.1
2262,Wendytown Heights,8,62.8,1.19
2263,Lake Brandonfurt Village,2,37.1,7.84
2264,East Patricia Heights,10,55.2,5.26
2265,Sarahstad Heights,8,107.3,5.25
2266,Jacquelinemouth Heights,1,76.7,9.91
2267,Kimberlyhaven Ridge,4,72.5,2.51
2268,South Megan Park,2,30.0,8.24
2269,East April Village,8,69.1,4.16
2270,Lake Jeffrey Estates,5,86.3,3.28
2271,Stephenshire Gardens,1,102.8,3.71
2272,East Debraborough Village,9,97.5,8.71
2273,North Kelsey Ridge,10,68.4,3.43
2274,East Haley Estates,1,34.8,4.69
2275,Melissamouth Park,3,55.7,1.28
2276,Santiagomouth Estates,7,55.9,7.7
2277,Lake Heatherfurt Park,7,83.9,9.69
2278,Davismouth Bay,9,109.9,5.04
2279,Port Ashley Estates,3,46.5,7.11
2280,Lindseyborough Village,7,78.9,9.51
2281,Michaelburgh Village,5,39.1,6.22
2282,West Lisa Bay,6,103.4,2.11
2283,Claireshire Ridge,8,76.7,8.13
2284,East Dannytown Village,5,31.0,1.08
2285,Port Mariobury Bay,3,66.6,2.35
2286,New Edwinmouth Village,10,75.8,2.46
2287,South Codychester Gardens,5,26.5,3.65
2288,Janetstad Gardens,1,41.7,8.43
2289,Jenniferbury Heights,1,68.8,1.05
2290,Richardfort Village,1,25.0,2.24
2291,Port Casey Village,9,86.5,7.92
2292,Marymouth Park,2,91.3,2.28
2293,New Charlesberg Bay,4,63.2,9.26
2294,Ginashire Village,4,23.2,9.4
2295,East Cherylmouth Park,7,62.3,9.7
2296,Johntown Heights,5,112.0,6.37
2297,Aliciaton Park,10,63.6,8.88
2298,West Mary Ridge,10,33.9,7.91
2299,West Josephbury Village,3,61.6,2.8
2300,North Rachel Village,2,49.7,9.34
2301,North Michaelfort Gardens,9,38.3,8.04
2302,Alejandroland Ridge,7,29.6,5.74
2303,North Angelaton Bay,6,70.4,7.17
2304,Smithbury Village,8,55.4,5.2
2305,Chadmouth Gardens,8,22.8,6.03
2306,Fraziermouth Ridge,7,28.8,2.27
2307,Mcbridefurt Village,4,78.0,4.36
2308,Paulstad Estates,9,110.0,8.9
2309,Buckberg Heights,7,32.6,7.03
2310,West Rebecca Gardens,9,66.0,1.49
2311,Lake John Heights,5,103.0,6.85
2312,Nicholashaven Village,10,29.7,3.62
2313,New Leahborough Gardens,6,106.4,2.09
2314,Lake Brookeport Estates,9,93.9,1.48
2315,Jacobston Park,9,34.4,7.66
2316,Barnetthaven Gardens,3,42.4,7.08
2317,Parsonsfurt Ridge,3,50.1,3.8
2318,Port Shelby Heights,8,82.4,2.81
2319,New Johnmouth Heights,1,35.3,8.92
2320,West Kyliechester Estates,2,44.7,1.93
2321,Kimberlyfurt Heights,9,64.4,1.5
2322,Sextonhaven Heights,5,60.5,9.84
2323,East Jeffrey Ridge,4,104.2,5.92
2324,North Carolinestad Ridge,10,88.1,8.73
2325,Lake Michaelhaven Estates,2,63.2,6.73
2326,Reyesview Park,3,101.9,6.92
2327,Keithshire Park,9,94.2,5.92
2328,West George Gardens,8,49.0,7.01
2329,South Brandy Estates,8,56.7,3.48
2330,East Rebecca Gardens,2,66.4,8.32
2331,East Christopher Park,1,48.3,2.08
2332,West Danielleborough Gardens,1,78.1,1.31
2333,Penastad Bay,10,64.4,9.17
2334,West Karenbury Village,3,66.8,7.51
2335,New Jennifer Village,1,118.2,4.22
2336,Hollowayland Ridge,9,41.1,9.12
2337,South Jamie Estates,7,71.3,2.57
2338,West Jonathantown Park,6,85.6,6.07
2339,West Veronica Gardens,3,47.8,7.86
2340,Ramosfort Village,7,26.8,8.55
2341,Port Garychester Gardens,7,116.3,6.45
2342,West Laurenbury Park,10,90.9,5.56
2343,Robertview Bay,9,45.9,7.28
2344,Dianeville Estates,10,54.8,6.56
2345,Port Elizabeth Gardens,2,24.5,8.67
2346,Woodardbury Park,4,29.7,1.96
2347,East Matthew Bay,8,52.4,3.08
2348,Lorishire Ridge,4,30.5,8.93
2349,Lake Jimmyshire Bay,7,95.6,4.78
2350,Edwardmouth Heights,1,81.2,2.03
2351,Lake Caitlinmouth Ridge,2,64.2,4.37
2352,Ashleyview Bay,1,112.4,3.89
2353,Nobleport Bay,8,57.8,9.9
2354,New Michael Estates,9,40.0,3.27
2355,East Sallyland Gardens,5,42.5,7.68
2356,New Rebeccafurt Gardens,9,100.9,2.73
2357,South Chad Estates,1,82.9,7.02
2358,North Jamiemouth Park,1,101.0,9.04
2359,Stevensonburgh Village,7,76.8,8.78
2360,New Kyle Village,3,88.2,9.62
2361,Timothyfurt Bay,9,69.6,8.49
2362,East Robert Estates,8,70.1,4.21
2363,Heatherview Estates,3,100.2,4.95
2364,Gallagherberg Bay,7,107.4,6.12
2365,West Deborahhaven Park,9,49.8,2.06
2366,Carterfurt Park,1,80.1,3.98
2367,Thomasport Park,5,112.2,3.26
2368,Riddleside Bay,6,26.8,8.84
2369,North Christopherstad Village,2,73.4,3.17
2370,Johnstonstad Estates,10,70.0,4.59
2371,West Dustinmouth Heights,9,89.8,2.0
2372,Lake Darlene Gardens,5,85.3,1.29
2373,North Jamesstad Gardens,5,40.1,8.99
2374,Lake Johnny Heights,3,40.4,8.35
2375,East Sharon Village,1,43.6,1.66
2376,East Brandon Estates,10,90.3,7.89
2377,South William Heights,6,118.1,9.55
2378,New Gabrieltown Estates,10,112.9,8.99
2379,Jamesstad Gardens,3,47.1,1.38
2380,South Deborah Heights,8,70.8,6.85
2381,New David Gardens,8,50.3,8.65
2382,Port Johnburgh Park,1,113.1,1.24
2383,New Williamchester Ridge,4,73.4,8.74
2384,Angelside Bay,1,75.2,1.47
2385,Carmenmouth Ridge,7,89.5,4.87
2386,Janettown Gardens,9,33.8,4.94
2387,West Stephen Estates,6,55.2,4.09
2388,East Donald Heights,4,43.2,6.3
2389,East Brianhaven Park,7,94.7,9.0
2390,South Destiny Ridge,9,76.8,9.92
2391,Glenborough Heights,4,101.3,1.69
2392,West Frankport Park,8,38.1,1.39
2393,Port Jason Village,10,85.5,3.2
2394,Kellihaven Village,3,80.6,5.31
2395,Stevensburgh Heights,2,27.6,9.45
2396,New Katiestad Park,8,90.5,8.32
2397,Allenfurt Ridge,4,64.4,3.72
2398,Nicholaston Village,9,49.3,6.88
2399,Cookshire Estates,5,51.9,5.87
2400,South Jacqueline Heights,1,54.7,4.7
2401,Jacksonberg Estates,8,48.0,2.83
2402,New Johnnyfurt Park,9,43.1,7.68
2403,Nathanmouth Park,2,57.2,8.35
2404,Lake Kellyville Park,1,117.8,7.29
2405,Rubiobury Bay,8,115.3,1.19
2406,Cruzview Ridge,1,47.0,6.29
2407,Davidtown Village,2,26.0,8.69
2408,East Nicholas Gardens,8,21.9,4.44
2409,Lisachester Gardens,1,42.4,4.41
2410,Natalieborough Bay,7,73.2,6.94
2411,Chrisport Heights,9,96.3,9.44
2412,North Sharonfurt Estates,6,112.3,9.17
2413,East John Ridge,10,41.7,1.25
2414,Kevinberg Bay,10,63.4,4.85
2415,Heathermouth Bay,1,100.7,5.98
2416,Jenniferstad Bay,5,105.9,9.44
2417,Mccoyside Gardens,7,77.3,6.11
2418,Port Kathy Estates,5,36.3,4.43
2419,New Jessicabury Bay,4,33.2,1.14
2420,East Amy Ridge,5,28.6,3.25
2421,Juarezland Estates,5,53.8,4.55
2422,Jaytown Estates,5,56.2,6.93
2423,South Barbaraborough Ridge,10,21.2,3.76
2424,North James Bay,6,103.6,8.63
2425,Jamesstad Gardens,8,21.7,1.08
2426,North Jennifer Heights,6,68.0,8.6
2427,Simpsonmouth Park,7,25.9,9.45
2428,Garrettview Village,10,75.1,9.58
2429,Patriciatown Gardens,3,45.8,8.08
2430,Lake Melissa Village,8,32.7,6.67
2431,West Cynthiabury Park,10,85.6,3.09
2432,Katelynberg Bay,1,38.4,5.56
2433,South Shawnfort Gardens,10,51.7,5.98
2434,Arroyoville Park,1,115.2,9.93
2435,New Jamieville Village,1,87.8,8.72
2436,Webbberg Village,9,91.8,6.41
2437,West Karenmouth Village,2,27.7,4.99
2438,Port Rebecca Estates,2,43.7,3.93
2439,New Danielfort Village,7,27.1,4.84
2440,Jeromefurt Village,3,22.5,6.46
2441,East Josephchester Village,6,117.5,9.08
2442,Waltersmouth Village,8,114.2,3.65
2443,Lopezborough Heights,3,56.8,3.62
2444,North Stephenbury Park,10,22.6,6.48
2445,South Benjaminshire Ridge,6,71.1,8.03
2446,East Carloston Estates,10,91.3,9.46
2447,Thomasbury Gardens,10,23.3,7.54
2448,Huntland Gardens,2,115.5,9.63
2449,East Andre Park,10,70.3,6.17
2450,East Darlene Estates,7,73.9,2.09
2451,East Ashley Estates,1,80.7,6.93
2452,New Kimberlyview Estates,8,51.7,2.76
2453,New Reginald Estates,5,111.1,3.96
2454,South Randystad Ridge,6,43.1,3.83
2455,East Donald Heights,4,64.5,9.62
2456,Samanthabury Gardens,6,28.0,6.04
2457,Keithside Heights,6,85.3,6.45
2458,New Lawrencemouth Gardens,7,43.0,8.45
2459,Joshuamouth Park,9,44.5,9.18
2460,Port Adambury Bay,10,86.6,6.45
2461,Lake Ryanbury Ridge,5,54.2,2.06
2462,Moorehaven Gardens,7,70.5,2.34
2463,Jessicaville Gardens,4,110.0,8.89
2464,East Hectorfurt Heights,3,32.1,3.37
2465,East Noah Estates,8,94.3,2.14
2466,Mirandaville Heights,7,22.4,2.5
2467,Brianstad Heights,3,71.5,5.76
2468,Port Kristinburgh Gardens,7,55.4,4.62
2469,South Jessicaberg Estates,4,91.2,2.07
2470,New Leslieberg Ridge,6,79.1,6.55
2471,Lake Markmouth Bay,1,27.4,9.29
2472,Matthewside Gardens,7,83.1,7.67
2473,South Brianna Gardens,5,95.8,7.3
2474,Port Amyville Bay,3,92.4,6.31
2475,West Matthewfurt Ridge,9,28.4,9.06
2476,Mccallmouth Estates,10,57.0,6.84
2477,Michelleberg Gardens,6,63.9,5.58
2478,Karenbury Estates,5,114.5,1.87
2479,East Carolynland Village,8,54.1,6.08
2480,Port Julieland Estates,10,70.8,9.35
