property_id,address,price,bedrooms,bathrooms,area_sqft,agent_id
2325,"66042 Lyons Island Apt. 879, South Elizabethland Village, Brownburgh",1764347.75,3,2,3586.27,2838
2326,"8362 Kevin Crescent Suite 854, New James Bay, South Daniel",1931556.38,1,5,689.15,2429
2327,"90696 Jamie Summit, West Josephview Gardens, Hollowaymouth",152848.66,1,1,4624.07,1711
2328,"273 Carney Mountains Apt. 795, New Kevinfort Bay, New Loganburgh",1486849.6,1,2,3199.53,1989
2329,"65161 Justin Trail Apt. 789, New Donnabury Heights, North Maurice",1675631.39,5,5,3007.71,2204
2330,"346 Walter Turnpike, Kerriside Gardens, Wesleyton",1220281.87,1,3,4096.62,1601
2331,"567 Todd Rest, Ruthborough Bay, West Kathleen",1340371.76,4,2,2996.88,467
2332,"18317 Pam Summit Suite 691, Bushfurt Bay, South Brianchester",862653.01,5,4,3684.75,1444
2333,"866 Matthew Lock, Lake Alyssaberg Heights, Nancystad",250102.37,6,3,4696.68,2441
2334,"87246 Andrew Courts Suite 694, South Chase Park, Johnsonbury",167832.19,3,1,3473.77,1564
2335,"805 Martinez Dale Suite 122, Lake Albert Village, Brianland",721417.06,4,5,2913.36,657
2336,"465 Willie Junctions Apt. 861, North Donna Bay, Angelamouth",809971.57,2,5,654.24,1963
2337,"0467 Justin Village, Milesside Village, Kimstad",1902553.07,6,4,1204.67,8
2338,"826 Laura Island Suite 869, Jessicamouth Ridge, East Jenniferport",1470084.7,5,1,3529.53,1190
2339,"432 Sheila Spur Apt. 163, South Christopherfurt Village, South Jeremiahfurt",939062.9,6,2,2561.46,1441
2340,"821 Timothy Alley, East Jameshaven Gardens, North Nicholasshire",886351.93,1,4,2820.94,2979
2341,"6754 Holland Motorway, Lake Joshua Park, Keithfurt",1470905.73,1,5,1498.75,1640
2342,"7918 Lopez Village, Madisonhaven Park, North Joshua",1239028.05,5,5,3127.95,2334
2343,"74935 Jeffrey Mission Apt. 001, Martinezport Gardens, North Joshua",792758.44,6,3,2060.06,1164
2344,"3960 Hall Court, South Edwardstad Park, New Daniel",1246524.55,2,4,2576.53,326
2345,"6351 Daniel Crest Suite 349, Watersstad Park, East Katherinebury",579607.63,4,3,3039.34,1781
2346,"21586 Janet Points, South Jamiehaven Gardens, Coxmouth",807522.88,5,4,2522.48,281
2347,"54759 James Islands, Reynoldston Ridge, East Jennamouth",1747322.84,3,4,4519.47,345
2348,"06140 Tiffany Mountains Apt. 268, South Johnville Bay, Hayeshaven",895974.22,3,4,704.45,2740
2349,"8784 Brown Harbors Apt. 239, South Andrewhaven Bay, Port Michael",1246630.64,3,4,1432.53,1244
2350,"0938 Wilkins Key Apt. 390, Scottport Heights, New Karaburgh",557972.09,1,5,719.67,2564
2351,"791 Janet Crossroad Suite 698, North Madison Estates, Rodriguezfurt",1339176.53,2,5,4693.99,67
2352,"876 Sandoval Springs Apt. 161, Port Zacharyshire Bay, North Arielview",1461937.6,2,3,2881.65,1418
2353,"064 Green Dam, Hernandezborough Heights, Dunlapstad",902762.7,2,2,3967.39,2882
2354,"914 Kramer Inlet, Heatherview Estates, Christopherfort",995489.86,2,1,3546.53,408
2355,"00380 Michael Club Apt. 362, Port John Ridge, Johnsport",806774.02,6,5,2664.64,2425
2356,"766 Lori Turnpike Apt. 949, Welchmouth Estates, West Brittany",1582908.3,4,1,2170.29,2243
2357,"592 Foster Grove, South Joseph Park, Hudsonview",1002534.11,2,1,4334.51,589
2358,"8801 Waller Streets Apt. 975, New Cody Village, South Bradley",584232.67,1,2,4792.71,1189
2359,"62980 Nichols Flats, East Darlene Estates, Morrisstad",727069.28,1,1,4985.54,1212
2360,"35289 Rodriguez Village Suite 737, Cherylberg Bay, North Glennburgh",1212519.66,1,5,4970.88,2949
2361,"4827 Moore Terrace, Griffinberg Village, Lake Veronicafort",150037.79,5,5,4632.81,856
2362,"2495 Catherine Burg Suite 306, Port Justinberg Heights, Jonesfort",1170614.71,4,4,3339.94,971
2363,"9576 Hernandez Union Apt. 592, Snydertown Heights, Eddieview",1079222.51,4,2,1894.35,399
2364,"00658 Guzman Course Suite 212, North Mark Village, West Taylor",832117.35,1,2,4092.5,1156
2365,"308 Williams Rapid Suite 149, West Regina Village, Annettebury",557562.83,2,1,623.74,2377
2366,"208 Richard Isle, North Ashley Estates, Melissaberg",232578.33,2,3,1208.25,1259
2367,"2319 Heather Center, Port Kerry Heights, Dawnfurt",1267445.74,2,1,2712.73,2925
2368,"200 Tanner Highway Apt. 658, Tamarahaven Bay, New Williamberg",613721.01,4,5,3048.77,2638
2369,"643 Young Meadows Apt. 731, Dianafort Village, South Laurahaven",872531.03,3,4,3895.68,626
2370,"8817 Nina Causeway Suite 215, West Shariburgh Park, West Vincent",1063010.53,4,2,2116.52,2138
2371,"01846 Brian Inlet Apt. 427, New Amyhaven Village, Racheltown",1242820.05,4,2,1153.72,636
2372,"641 Gerald Lakes, South Debraborough Village, West Michelle",948495.93,3,4,750.59,680
2373,"540 Joyce Light, Lake Jacqueline Gardens, South Anna",324597.92,1,2,1510.05,1176
2374,"152 Jones Land, New Allen Park, East Kimville",154789.69,4,4,2532.24,419
2375,"152 David Skyway, Leehaven Park, North Janet",434148.23,1,3,2833.96,179
2376,"090 Myers Rapid, Jamesmouth Village, Mannfort",1666046.27,1,5,4328.78,680
2377,"856 Erickson Drive, Lake Evanville Park, Kathleenfort",1562629.38,5,1,2015.66,1691
2378,"53280 Carolyn Grove Suite 891, Port Deanside Gardens, New Kimberly",852890.12,1,5,4104.67,737
2379,"56593 Peterson Canyon Apt. 167, Hardyport Estates, Romeroville",497618.98,2,4,2872.42,1204
2380,"4589 Hall Via, Gibsonmouth Park, Yvetteport",1560942.3,4,5,651.4,2281
2381,"337 Bullock Stream Suite 710, Ashleyview Gardens, South Jamie",812705.37,2,4,873.04,576
2382,"7271 Young Mall Suite 492, Millerbury Heights, New Mike",989379.86,5,3,4231.08,1155
2383,"19668 Brittany Key Suite 918, South Nicholeville Village, East Gregorystad",661272.55,2,1,1151.36,1064
2384,"6424 Justin Plain, North Joanna Gardens, New Amandaberg",1412633.04,2,3,2915.11,1610
2385,"757 Kennedy Forges, West Dustinchester Bay, Grantville",447474.26,1,2,4407.38,962
2386,"68564 Stephanie Alley Suite 024, Rodneyside Estates, Robertville",967085.31,3,3,686.99,302
2387,"71451 Adams Ville, West Francisco Heights, West Christinefurt",1688188.48,1,5,642.05,625
2388,"59163 Little Run, West Michaelbury Estates, North Matthew",810097.35,4,5,4154.78,1080
2389,"5156 Baker Mill, Lake Michelleport Estates, Tracymouth",1592933.64,5,2,3512.91,1675
2390,"535 Richards Pike, Larrybury Village, Staceyshire",92290.14,1,1,1686.62,379
2391,"16800 West Ford, New Gabrieltown Estates, Nicholasport",1756846.46,5,1,4238.69,2377
2392,"8125 Tina Bridge Suite 497, Lake Sophia Heights, Bakerchester",1624135.88,5,2,3801.37,1550
2393,"0410 Kristin Course Suite 929, South Tristan Gardens, New Michaelport",1916313.11,6,5,1143.57,1245
2394,"2055 Timothy Walks, New Jeremybury Ridge, Andradebury",1474459.72,4,5,2984.95,866
2395,"4108 Moran Crest, Morrisburgh Bay, New Alexis",635774.78,1,2,1678.25,1151
2396,"37153 Dean Tunnel Apt. 088, West Joshua Estates, Joannabury",259013.84,1,5,966.4,2304
2397,"2546 Angela Village, Christinestad Village, Port Andreaton",1296297.13,3,1,4769.5,1401
2398,"50204 Taylor Street, Thomasport Park, Lake Williammouth",1849529.26,6,2,1204.58,2606
2399,"6330 Robert Ranch, West Christine Park, Gibsonstad",302420.82,5,1,1893.73,1845
2400,"5057 Bell Forge, South Megan Park, Justinfurt",154020.59,3,4,506.14,1126
2401,"144 Bradley Mill, Lake Jamiefurt Heights, South Gregorytown",1601379.01,4,4,950.39,2706
2402,"601 Johnson Hills, East Gabriel Ridge, Lake Anthonyton",1649654.17,4,5,1457.06,90
2403,"0946 Amanda Locks Apt. 172, Katrinachester Park, North Jeffreyhaven",460030.44,3,3,3933.17,1597
2404,"6656 Brandon Mall Apt. 671, Christopherfurt Bay, New Sethberg",601791.24,4,2,4758.65,625
2405,"09835 Victoria Shores, Angelabury Bay, Thompsonbury",958831.31,6,4,3198.4,224
2406,"92250 White Row, South Chad Bay, Lawsonstad",953588.38,3,1,1501.18,1843
2407,"6887 Darren Manor, North Loriberg Estates, Richardville",589807.31,5,5,3260.47,2152
2408,"79384 Miller Square Apt. 120, East Lisa Village, New Sarah",943572.96,5,2,1611.19,437
2409,"5701 Kim Meadows, South Jasontown Park, Port Elizabethmouth",1439396.36,4,5,1800.19,762
2410,"6824 Wood Corner Apt. 071, New Howard Ridge, Angelabury",1646375.07,4,3,818.64,1579
2411,"50385 Murphy Path, New Johnathan Heights, Clarkshire",112489.05,2,4,3915.85,1847
2412,"150 Mclaughlin Meadow Suite 084, East Nicole Village, Port Tyrone",753138.36,1,5,704.63,2003
2413,"788 Brandy Hill, Lake William Heights, Daltonville",1856882.53,4,2,894.15,149
2414,"7043 Susan Expressway Suite 609, West Danielleborough Gardens, Kevinland",235931.24,5,5,2327.21,1362
2415,"9755 Martinez Bypass Apt. 753, South Lauren Park, Garciastad",647019.58,1,2,1949.54,1623
2416,"06189 Evan Meadow, Johnton Park, Lake Josephburgh",151907.54,3,1,776.45,1806
2417,"2396 Luke Island Suite 658, Gregoryhaven Gardens, Robinsontown",637938.71,5,4,2587.46,1231
2418,"93027 Rogers Fords, Smithtown Ridge, Port Ianside",1763482.83,4,5,4173.39,2421
2419,"9417 Richardson Mall Suite 859, Judithborough Bay, New Cindy",601517.84,3,5,812.01,50
2420,"871 Prince Coves Apt. 847, Lynchville Village, West Natalie",1804511.55,2,4,4136.56,104
2421,"8076 Timothy Lodge, Port Jennifer Bay, South Tara",1977397.38,4,4,517.68,295
2422,"8078 Justin Islands, Parsonsmouth Bay, Corymouth",933470.3,2,4,1909.39,1270
2423,"3827 Darrell Parkways Suite 393, Monroestad Gardens, Port Lynnville",1223395.19,2,1,2498.68,423
2424,"6547 Robert Cove, New Danielleton Heights, New Jennifer",292444.3,1,4,979.78,2882
2425,"6726 Meadows Ferry Apt. 583, Lake Sarah Heights, Joycestad",1537068.14,1,1,1751.14,97
2426,"47439 Jill Plains, North Paulmouth Village, Johnsonbury",406824.71,1,3,1789.76,353
2427,"5679 Joseph Roads Suite 630, East Jenniferchester Estates, Alvaradoville",1894041.3,3,3,4321.44,1733
2428,"41153 Galvan Cliffs, West Michelle Village, Antoniofort",939658.71,2,2,1549.82,2712
2429,"68644 Kathryn Lodge, Huangborough Bay, Morganmouth",1076447.06,6,5,3786.85,2873
2430,"385 Christine Roads Apt. 345, South Alyssashire Gardens, North Kelly",1857186.14,3,2,1529.65,447
2431,"917 Amanda Mall, West Brendaside Village, East Glenstad",1001686.25,6,1,4183.45,2978
2432,"0834 Robinson Path Apt. 413, Madisonhaven Park, Port Hannahville",529545.53,2,1,4443.95,227
2433,"4269 Ray Union, Wuburgh Ridge, North Rachelmouth",677344.06,6,5,3126.23,1576
2434,"47267 Kathleen Street, Rojasport Estates, East Aarontown",1282894.85,3,2,3737.03,2940
2435,"138 Moore Unions Suite 353, West Tanyahaven Bay, South Kendrashire",294402.87,6,5,2649.3,1870
2436,"9162 Hammond Motorway, Port Kyle Gardens, Dustinland",531887.43,4,2,4826.88,1243
2437,"9126 Patricia Terrace, Samanthaport Bay, Lauramouth",1545629.64,6,2,1728.71,2029
2438,"3861 Autumn Lane, Lake Georgehaven Estates, East William",1457901.32,2,2,4067.51,2295
2439,"101 Cantrell Prairie Apt. 668, Port Johnborough Estates, Barneston",1659551.79,5,4,4360.2,2709
2440,"617 Michelle Stravenue Apt. 075, South Michaelburgh Park, North Joshuashire",547714.55,5,2,4395.91,2699
2441,"807 Pamela Pines Apt. 690, Kevinview Heights, Cookfurt",1639174.61,5,4,3487.02,1069
2442,"53207 Moreno Island Suite 577, Rodriguezton Bay, Mikeside",1426487.12,2,3,3094.28,510
2443,"8783 Quinn Canyon Suite 814, New Nathaniel Heights, East Tiffanyfurt",1797528.78,4,5,2257.33,137
2444,"86179 Williams Lodge Suite 179, Millerville Bay, Timothytown",906408.5,3,3,3016.47,415
2445,"99447 Kara Locks Suite 292, Thomasbury Heights, Ashleyberg",997166.62,2,3,2581.28,514
2446,"783 Felicia Terrace Apt. 652, Mayport Park, Robertview",307409.32,6,1,2248.62,1389
2447,"94457 Brandon Courts Apt. 168, Lanetown Estates, Port Brianna",127035.42,6,5,3007.82,770
2448,"483 Lisa Ports Suite 777, Jacksonberg Estates, Port Jeffreyburgh",1874168.53,3,3,2269.15,1642
2449,"46070 Pamela Knolls Suite 132, Bryanshire Estates, West Kylieberg",480561.76,5,5,3622.83,1835
2450,"917 Holly Ports, South Jamie Estates, Rojasberg",109905.0,3,3,2122.79,21
2451,"2046 Dennis Row Apt. 533, Lake Deannafurt Heights, South Carlastad",1706153.69,2,5,3728.06,1027
2452,"338 Grant Spring, Port Vanessa Bay, North Amanda",1349911.03,4,1,3759.34,1619
2453,"53178 Andrew Club, Johnsonshire Park, North Makayla",843262.9,6,5,4841.95,1484
2454,"68912 Edwards Stream Apt. 331, Dickersonborough Ridge, Latashamouth",698536.1,5,1,1981.7,2545
2455,"904 Bradley Harbor Suite 821, South Sheilamouth Heights, Mitchellborough",1853919.78,4,1,531.9,2732
2456,"40516 Crawford Crossroad, Johnnymouth Ridge, West Marissaport",233992.37,1,1,874.24,1339
2457,"92500 Ashley Mills, Johnnyview Estates, Elaineburgh",894334.19,4,1,4307.4,1883
2458,"9937 Becky Fields Suite 719, Lake Michael Park, Port Brucestad",449650.8,3,3,4855.74,2554
2459,"026 Nelson Ridges Suite 073, Lake Georgemouth Heights, Colefurt",1283454.92,1,2,4764.01,947
2460,"3484 Shelton Neck, Griffinfort Village, Rickyton",82318.06,6,5,2803.97,2684
2461,"4688 Lopez Wall, Stevensmouth Estates, Lake Donna",1546460.5,5,3,3497.04,1538
2462,"1870 William Bridge Apt. 851, Port Debbie Gardens, Lake Rachel",1677839.5,5,1,3938.73,2813
2463,"4255 Donovan Pine Suite 338, South Kevinfort Ridge, North Bruceburgh",1904214.65,6,5,4337.14,1959
2464,"3023 Church Shores, Timothyland Park, Port Joseph",325484.88,6,2,831.09,1081
2465,"84518 Michael Overpass, Nathanielfurt Bay, North Benjamin",1357396.21,5,1,2722.06,1910
2466,"0213 Jerry Union, Cynthiaview Park, Mccormickville",1901480.0,2,4,4352.35,1487
2467,"440 Russell Rapids Apt. 286, Williamsstad Heights, Andrewmouth",1941300.04,6,4,815.93,568
2468,"3624 Hill Way Apt. 821, Port Michael Ridge, Bishopborough",322774.78,1,5,2961.28,573
2469,"1954 Ray Landing Suite 005, New Laurenberg Bay, New Michelle",120303.22,2,1,2868.21,1629
2470,"30704 Theresa Orchard Suite 268, Smithville Estates, South Adamberg",1658138.99,1,4,2229.83,2614
2471,"20033 Flowers Park Suite 201, Floresfort Village, Crystalport",1289010.77,6,2,4228.11,638
2472,"312 Elizabeth Crescent Apt. 339, South Christopherfurt Village, West Kristen",443999.93,3,1,3606.25,1788
2473,"31016 Kyle Tunnel, Jessicafort Heights, Susanborough",1246497.34,4,5,1351.73,2563
2474,"638 Douglas Pike, Port Maryport Bay, West Carolport",1250219.28,1,4,4314.28,1780
2475,"936 Kathryn Roads Suite 818, Millerburgh Bay, Ashleychester",605916.9,2,2,1513.98,2366
2476,"10829 Kelly Turnpike, Cassidybury Village, South Brianabury",1359536.3,6,5,3803.78,2698
2477,"694 Jonathan Terrace, New David Ridge, Brianfurt",424994.95,3,2,4047.77,2186
2478,"5283 Patel Street Suite 344, New Vanessaland Gardens, East Josephberg",366435.16,6,4,4122.69,417
2479,"7310 Alicia Haven Apt. 604, Baileyshire Ridge, Port Calvinchester",415625.36,5,2,2574.93,1066
2480,"204 Phillips Streets Suite 596, North Christopherbury Park, Port Ronaldberg",1241625.71,5,5,1943.95,678
2481,"9391 Jacobs Crescent Suite 321, East Sandra Estates, Holtmouth",1877662.23,3,2,4581.49,1698
2482,"9006 Allen Manors Suite 174, North Nicolechester Heights, Rebeccatown",1542291.82,3,3,3577.07,1141
2483,"0331 Amy Forges Apt. 135, New Kathleenfurt Park, East Keith",1539431.58,2,4,3950.35,2989
2484,"354 Zachary Stream, Johnchester Ridge, East Tiffanymouth",1120886.86,5,1,4424.49,476
2485,"54463 Harrison Knoll Suite 196, New Adam Gardens, Port Mark",222820.18,2,2,708.49,1055
2486,"1447 Anita Canyon Apt. 075, New Joshuashire Heights, West Krystalland",126671.7,6,5,610.35,2302
2487,"05315 Pratt Lights Apt. 485, Port Justinberg Heights, Combsville",1039389.72,1,3,1927.69,1425
2488,"52758 Mason Club, Port Jay Heights, Pettyburgh",1220157.77,6,1,3969.16,1592
2489,"225 Reyes Garden, Mariobury Village, Anthonyfort",1421312.83,2,4,2887.91,2498
2490,"2007 Smith Glens, Reyesmouth Heights, New Stephanie",180090.53,3,5,940.86,623
2491,"84886 Dillon Bypass, Juliaview Gardens, Carolynton",110357.87,6,3,4795.38,965
2492,"68275 Ramos Course Apt. 072, Lorishire Ridge, Evansview",978487.18,1,4,1303.6,2968
2493,"7843 Joseph Field Suite 772, Port Christon Park, New Nicholasside",1935921.45,4,1,1473.64,780
2494,"1473 Larry Garden, Natalietown Bay, Port Amberfurt",702081.7,3,1,2908.34,28
2495,"900 Corey Mountain, East Stevenhaven Gardens, South Morgan",416401.46,3,3,3460.52,2415
2496,"81284 Thomas Rue Suite 201, Markberg Heights, Matthewsberg",1170125.9,4,4,3963.03,2956
2497,"9889 Ortiz Meadow, Mccoyside Gardens, Carsonmouth",954316.01,5,2,3207.4,1471
2498,"46835 Taylor Oval, Careychester Park, Lake Michaelland",1955352.08,5,3,3936.38,277
2499,"296 Robert Crossroad, West Shawnberg Ridge, Hansonberg",1163504.07,6,2,1646.85,1850
2500,"79235 Gonzales Knoll Apt. 127, South Heather Estates, Johnbury",597310.11,1,1,789.76,2767
2501,"0094 Taylor Fort, Popetown Heights, Meyerchester",495817.17,4,4,553.32,2911
2502,"394 Thomas Via Suite 745, Carrieside Gardens, Paulhaven",1093195.62,2,3,2268.25,2675
2503,"24408 Preston Center, Lake Markmouth Bay, New Colleen",968991.55,4,1,965.35,1495
2504,"7973 Melissa Via, Port Jay Heights, New Annamouth",1900303.36,3,2,1423.79,126
2505,"3383 Laurie Estate Apt. 933, Thompsonmouth Park, Joshuaberg",1609246.75,5,1,2126.72,1021
2506,"46367 Laura Port Apt. 752, Danielberg Gardens, Diazstad",141580.88,5,2,3101.16,681
2507,"641 Hicks Courts Apt. 244, Port Marktown Park, Denisemouth",1286294.94,6,5,1126.92,1911
2508,"6166 Nathan Road Suite 704, Port Judymouth Bay, South Lisaton",508489.53,2,1,676.92,1933
2509,"048 David Station Suite 026, West Ericview Estates, Rebeccaview",1391267.67,5,5,1412.25,704
2510,"597 Henderson Drive, Port Zacharyfurt Estates, New Stephanie",1302419.27,2,4,4917.15,1191
2511,"4118 Jonathan Rapid Apt. 951, Matthewville Ridge, West Natalietown",1125955.65,2,2,512.01,548
2512,"764 Ann Orchard Apt. 948, Port Julieville Estates, Yatesfurt",92640.32,5,4,4302.29,2255
2513,"5222 Jesus Groves Apt. 609, South Joshua Park, Hansonview",646259.2,5,4,1640.23,2759
2514,"65462 Boyd Via Suite 131, Lake Rhondahaven Village, North Jackmouth",213161.13,6,2,2705.26,2860
2515,"5951 John Spurs, East Benjamin Village, Fryton",905373.37,2,4,1968.11,644
2516,"9213 Clark Ferry, East Alyssa Heights, Lake Deborahfurt",1279434.8,6,3,2090.67,375
2517,"738 Rebecca Unions, Barnesshire Park, West Alexburgh",1394107.96,1,1,4806.48,331
2518,"1482 Thompson Springs, Port Carol Ridge, North Dawn",142133.29,1,5,1866.09,2203
2519,"36419 Anthony Corners, Donaldmouth Estates, Brownton",1555680.32,6,2,1079.7,709
2520,"904 Amanda Ramp, Russellberg Bay, Stevenburgh",479343.17,1,1,1444.12,44
2521,"33772 Carter Lane Suite 780, West Alan Village, East Dylanville",1992382.46,2,2,1582.82,157
2522,"162 Jasmine Drive, South Jackborough Ridge, North Heather",374798.21,6,5,1539.11,2890
2523,"6135 Bailey Vista, Johnchester Ridge, Brandonhaven",1816476.04,6,3,3572.61,2621
2524,"8502 Kaitlin Spring Suite 084, West Cory Park, Jonathantown",607343.41,4,3,4130.95,2353
2525,"50088 Whitney Mission Suite 229, New Travis Ridge, Toniport",300277.81,4,5,1136.96,2295
2526,"314 Kayla Fork Suite 903, Jessicafort Heights, Lake Claudiamouth",137860.87,5,1,4420.4,2906
2527,"6308 Vincent Forges, Lake Maryburgh Ridge, West Michael",841078.94,1,4,4281.05,1747
2528,"8277 Kelley Points, South Lori Heights, Port Madeline",1255455.32,5,4,3770.97,1252
2529,"0232 Mary Ville Apt. 289, Amyview Park, New Sandra",97759.5,2,1,1644.08,1141
2530,"22306 Joseph Branch, West Michaelbury Park, Wileyton",1826972.72,1,1,2252.91,1786
2531,"747 Smith Spurs, East Williammouth Gardens, Petersonhaven",830650.33,5,4,519.28,2809
2532,"83490 Andrew Ville Apt. 926, Lake Steven Estates, Martinbury",1129463.39,3,3,2985.44,409
2533,"260 Lindsey Ferry Apt. 891, Port Michael Ridge, South Hannahmouth",712059.83,6,1,2704.11,1227
2534,"551 Patterson Lodge, West David Village, Gregorytown",353986.46,4,2,2820.76,2402
2535,"72426 Jones Crescent, New Jackiefort Estates, Ramosberg",328820.34,1,1,2113.99,1302
2536,"24922 Donna Coves Apt. 422, Garciaburgh Ridge, East Angela",1650783.44,6,5,4839.46,1671
2537,"956 Lane Station Apt. 234, Johnstonstad Estates, Joseside",1261325.8,6,4,944.22,2945
2538,"31134 King Radial Suite 557, Normanhaven Heights, South Juanchester",1563845.77,1,3,4264.06,2902
2539,"27607 Castillo Drive Apt. 499, New Adrian Ridge, South Justinfort",716319.92,2,2,3633.41,546
2540,"9115 Cook Roads Apt. 734, North Jennifer Heights, Gomezville",1348465.12,5,1,1959.7,2246
2541,"93612 Lopez Camp, Lake Leslie Ridge, East Nicoleside",450764.56,4,4,3361.82,963
2542,"947 Tonya Locks Suite 782, Susantown Ridge, Kennethshire",751695.6,3,1,4795.91,2921
2543,"806 Zavala Well, Fitzgeraldmouth Gardens, New Mikayla",667640.02,4,2,4722.89,2771
2544,"1441 Lindsey Vista, Silvashire Park, North April",461076.41,3,1,3972.15,357
2545,"611 Kristin Turnpike Apt. 174, East Jeffrey Ridge, New Traciberg",302358.04,3,2,4176.82,1309
2546,"37008 Lee Passage Suite 096, Wallaceside Village, North Courtneyberg",1052561.33,4,2,2583.53,2885
2547,"3641 Hernandez Trail Suite 396, Port Ricardomouth Bay, Aaronland",1123131.91,5,2,2308.4,906
2548,"14409 Tanner Estates, Port Anna Ridge, Mariahaven",238315.58,4,3,2891.86,77
2549,"43878 Anderson Cliffs, Wrightmouth Heights, Morganstad",1941190.16,1,3,4588.14,1470
2550,"52502 Morgan Center Apt. 460, Schultzborough Gardens, Allenside",1620495.98,5,5,531.47,2429
2551,"6897 Hartman Village, Port Jeffrey Ridge, Bishopmouth",984104.67,5,4,803.33,1268
2552,"80644 Huang Village Suite 293, Harrisonstad Ridge, Davidtown",1667489.22,2,2,3241.18,902
2553,"50163 Meyers Views Apt. 498, Port Johnathanton Park, West Debra",786514.28,6,3,4818.31,1209
2554,"8912 Bailey Mills Suite 248, New Gabrieltown Estates, North Ritatown",1348641.69,3,5,4456.77,186
2555,"67564 Barrett Squares Apt. 946, Marissashire Bay, Moorefort",705891.17,3,5,2330.44,1316
2556,"032 Day Summit Apt. 883, Davidside Estates, North Kaitlinstad",934241.28,5,5,4921.49,362
2557,"71466 Toni Passage Suite 212, Port Johnburgh Park, Lake Meganborough",285391.55,2,4,4952.48,2246
2558,"129 Tammie Village, New Reginald Estates, Port Alexander",509119.38,6,3,3913.68,1916
2559,"9319 Charles Mission, Anaton Estates, Johnton",870420.16,2,4,4433.22,1332
2560,"208 Suzanne Harbor Apt. 303, Lake Cynthiaport Ridge, Port Jacob",1552744.25,6,1,894.93,1594
2561,"113 Tammy Court Apt. 395, North Kelsey Ridge, Russellhaven",81079.7,5,3,4855.91,2337
2562,"4348 Emily Crossing Apt. 508, East Jesseshire Village, New Timothy",972329.25,1,1,4451.88,2701
2563,"51734 Samantha Neck, Johnchester Ridge, West Patricia",1862463.7,2,2,1023.29,841
2564,"875 Roger Road Suite 247, North Julianton Ridge, West Katelynmouth",466721.67,6,5,3178.01,1540
2565,"91486 Garrison Prairie Apt. 275, Nicolestad Park, Lake Ashley",196712.76,5,2,1725.33,1773
2566,"374 Francis Garden, South Patriciaview Bay, Port Patrickmouth",1387056.74,1,2,3522.29,2604
2567,"00532 Roger Locks Apt. 841, South Chad Bay, East Robertoburgh",1189312.84,5,5,3278.42,931
2568,"383 Leslie Walk Apt. 412, Lake Elizabethhaven Park, East Nicholastown",93502.34,4,3,2256.87,434
2569,"3305 Gutierrez Forges, New Tina Village, South Sheilastad",1501709.27,6,2,3787.35,2344
2570,"12271 Williams Neck Apt. 969, South Terry Bay, Deniseland",1240252.06,6,4,3097.92,2435
2571,"3047 Rachel Via, Bergermouth Village, Lake Justinmouth",323159.98,1,3,3631.69,200
2572,"458 Smith Ways, West William Heights, North Kristinamouth",1831741.45,2,2,2843.92,1990
2573,"8043 Travis Parkways Apt. 324, Port Nancy Heights, Angiemouth",1516483.1,5,3,4471.32,597
2574,"681 Kyle Estate, Hallville Ridge, North Jefferybury",1065658.9,6,5,4373.51,2098
2575,"72435 Martin Shore Suite 709, Colefort Ridge, Brownmouth",841402.93,6,1,2957.44,1058
2576,"436 Susan Flats Suite 329, Hernandezstad Estates, Walterburgh",1569809.27,5,4,2281.67,995
2577,"602 Eric Parkway Apt. 839, West Audrey Bay, New Hunter",178207.14,5,1,3402.72,1927
2578,"1266 Daniel Branch, East Paulview Heights, Michaelfort",535446.89,5,3,3269.64,2506
2579,"8283 Pitts Canyon, Benjaminshire Heights, Seanbury",1711334.18,6,3,4018.25,1281
2580,"1237 Lewis Square Suite 534, North Dana Gardens, Townsendside",968105.22,6,3,4412.97,1269
2581,"1117 Kim Radial, West Aaronton Ridge, Nicholasland",612039.26,1,4,2313.46,698
2582,"1819 Thomas Dale Suite 597, Douglastown Park, Anthonytown",1508129.29,2,4,3381.12,1407
2583,"1469 Jason Valley, South Michael Bay, New Charles",626833.75,2,3,3958.67,1453
2584,"2050 Powell Hill, Lake Georgehaven Estates, North Nancybury",1987547.71,1,4,639.47,1062
2585,"75360 Andrea Roads Apt. 048, Allisonburgh Village, New Gina",559012.45,5,5,1441.84,2504
2586,"0715 Bray Lane, North Joshuahaven Village, Robertview",1070191.41,6,5,3833.47,1893
2587,"82961 Benitez Mission, Lopezton Heights, Perezland",1639759.93,6,5,4847.57,1491
2588,"642 Gregory Passage, Carterfurt Park, Amybury",1052060.6,3,4,2783.22,914
2589,"71732 Carrie Summit, South Jessicaberg Estates, Port James",1850111.02,4,3,2374.88,2262
2590,"564 Sara Loaf Suite 453, New Debbie Heights, Cowanshire",218323.26,4,5,1892.44,894
2591,"35729 Webster Stravenue Apt. 885, Lake Brian Bay, Cookmouth",1982686.47,6,1,2699.63,2841
2592,"39044 Miranda Extensions Apt. 052, Barnetthaven Gardens, Port Michael",484190.55,4,1,4128.67,1909
2593,"507 Anthony Hills Suite 533, Port Stephen Bay, North Whitneychester",974128.12,4,1,4460.73,2811
2594,"748 Shannon Island, Port Ashleyfort Heights, Garrettstad",1302696.26,2,3,3459.15,2630
2595,"31468 Rodriguez Grove Apt. 614, New Michaelbury Park, Dawnton",1282722.74,4,5,2905.71,1589
