inspection_id,property_id,buyer_id,date,feedback
2008,2029,809,2025-03-16,Good condition
2009,1196,83,2024-04-05,Move-in ready
2010,2621,883,2023-12-05,Good condition
2011,2332,2830,2025-03-03,Good condition
2012,1630,1742,2022-09-17,Minor issues
2013,2943,493,2022-11-05,Minor issues
2014,695,1273,2024-01-21,Move-in ready
2015,2763,2708,2024-11-25,Minor issues
2016,2529,2968,2023-02-09,Structural issues
2017,2142,2962,2023-07-19,Structural issues
2018,2634,3000,2023-10-21,Minor issues
2019,1965,1611,2025-05-23,Needs renovation
2020,312,2058,2023-10-16,Needs renovation
2021,738,1279,2025-04-20,Minor issues
2022,2333,2578,2023-06-27,Move-in ready
2023,743,516,2024-05-03,Excellent
2024,2024,1659,2025-03-23,Move-in ready
2025,2262,1736,2024-12-01,Minor issues
2026,174,2814,2025-05-31,Minor issues
2027,420,1608,2025-03-30,Minor issues
2028,377,2613,2023-12-01,Excellent
2029,2126,2727,2023-08-16,Structural issues
2030,1472,1886,2024-09-30,Structural issues
2031,578,1368,2022-07-22,Minor issues
2032,2199,1518,2023-03-13,Move-in ready
2033,707,788,2022-07-12,Excellent
2034,620,2448,2024-06-27,Structural issues
2035,226,107,2024-01-29,Structural issues
2036,775,1198,2023-05-06,Good condition
2037,913,1809,2022-07-30,Needs renovation
2038,1029,1398,2022-09-11,Excellent
2039,527,1172,2024-02-25,Minor issues
2040,393,269,2023-10-17,Excellent
2041,1289,2122,2023-05-04,Needs renovation
2042,741,272,2024-06-09,Structural issues
2043,464,2318,2024-11-19,Excellent
2044,346,1822,2023-03-02,Good condition
2045,2473,8,2024-01-19,Minor issues
2046,107,1781,2025-05-21,Minor issues
2047,1934,2676,2022-09-17,Minor issues
2048,2734,2482,2022-06-28,Needs renovation
2049,480,859,2023-05-13,Good condition
2050,1603,1220,2024-05-28,Excellent
2051,999,2268,2023-01-23,Needs renovation
2052,792,1640,2024-05-06,Excellent
2053,661,1429,2022-10-17,Excellent
2054,34,914,2023-12-27,Excellent
2055,1003,996,2024-03-22,Move-in ready
2056,2968,717,2024-04-12,Move-in ready
2057,363,136,2023-03-25,Good condition
2058,658,1382,2024-04-14,Excellent
2059,2860,1653,2024-10-07,Minor issues
2060,1342,2441,2025-01-17,Good condition
2061,1197,2373,2025-04-13,Structural issues
2062,2739,2480,2024-02-04,Excellent
2063,2339,1840,2025-04-05,Minor issues
2064,174,953,2024-04-14,Good condition
2065,2880,1967,2022-12-07,Good condition
2066,1477,1756,2025-05-09,Structural issues
2067,2695,2972,2022-08-31,Needs renovation
2068,1515,2261,2022-09-05,Needs renovation
2069,765,169,2022-12-05,Good condition
2070,1089,887,2023-08-17,Excellent
2071,1256,1520,2024-01-06,Minor issues
2072,791,1623,2024-03-30,Minor issues
2073,2524,2091,2022-08-21,Structural issues
2074,2812,944,2022-08-13,Minor issues
2075,2051,1776,2024-03-29,Needs renovation
2076,1718,2592,2024-06-15,Excellent
2077,2741,1278,2022-08-25,Move-in ready
2078,1268,2374,2024-01-07,Structural issues
2079,480,125,2024-08-11,Move-in ready
2080,1654,795,2024-09-18,Needs renovation
2081,1690,1837,2025-02-11,Needs renovation
2082,2313,572,2023-07-13,Move-in ready
2083,112,1545,2024-11-20,Move-in ready
2084,95,1126,2022-10-10,Needs renovation
2085,2378,1207,2025-04-12,Needs renovation
2086,2524,2498,2023-04-07,Needs renovation
2087,313,367,2023-07-06,Structural issues
2088,717,1091,2024-12-22,Minor issues
2089,1076,871,2025-01-05,Move-in ready
2090,2584,1398,2023-02-19,Good condition
2091,1765,2467,2022-08-14,Move-in ready
2092,1980,2218,2022-12-03,Needs renovation
2093,245,2359,2022-10-12,Structural issues
2094,849,2059,2024-08-02,Minor issues
2095,551,487,2022-06-20,Good condition
2096,567,76,2022-11-12,Needs renovation
2097,2096,619,2024-04-21,Move-in ready
2098,2426,2520,2023-07-10,Structural issues
2099,787,2407,2024-07-29,Structural issues
2100,168,430,2024-11-13,Excellent
2101,11,2730,2024-06-24,Move-in ready
2102,1506,2547,2023-07-23,Excellent
2103,1221,2008,2024-04-23,Minor issues
2104,323,1781,2023-08-28,Structural issues
2105,250,2962,2024-01-04,Move-in ready
2106,1591,2101,2023-09-06,Good condition
2107,973,157,2023-02-14,Excellent
2108,2980,127,2024-01-05,Good condition
2109,1339,2795,2025-03-15,Move-in ready
2110,1107,1721,2025-03-11,Structural issues
2111,70,325,2023-07-22,Move-in ready
2112,822,486,2023-03-31,Excellent
2113,866,985,2022-11-28,Minor issues
2114,4,1466,2023-06-05,Minor issues
2115,1074,803,2023-09-14,Needs renovation
2116,420,442,2022-08-23,Good condition
2117,1410,1090,2025-01-23,Structural issues
2118,1362,2538,2024-02-10,Move-in ready
2119,2686,2649,2022-08-05,Structural issues
2120,533,2368,2024-03-27,Good condition
2121,2800,1942,2023-11-27,Structural issues
2122,442,2443,2023-10-13,Minor issues
2123,2546,2695,2023-09-01,Good condition
2124,2467,273,2024-12-12,Needs renovation
2125,1554,1200,2024-04-21,Good condition
2126,2008,2636,2023-01-28,Minor issues
2127,1299,2865,2024-03-14,Structural issues
2128,528,75,2025-05-07,Excellent
2129,2351,1240,2023-07-31,Structural issues
2130,2599,836,2022-09-08,Minor issues
2131,103,2335,2024-11-09,Good condition
2132,306,1723,2023-02-07,Structural issues
2133,56,440,2023-01-17,Good condition
2134,1394,2711,2024-10-09,Needs renovation
2135,1706,74,2024-01-12,Structural issues
2136,1577,1196,2023-09-10,Needs renovation
2137,2493,1227,2024-01-11,Excellent
2138,2588,802,2023-04-16,Move-in ready
2139,1093,2490,2023-04-03,Minor issues
2140,851,517,2023-12-09,Good condition
2141,13,2390,2023-08-31,Minor issues
2142,137,478,2024-12-05,Excellent
2143,805,1372,2024-11-08,Needs renovation
2144,2584,119,2022-09-19,Excellent
2145,903,734,2024-09-07,Excellent
2146,1770,708,2025-04-21,Excellent
2147,2774,2297,2024-06-04,Structural issues
2148,2301,2650,2023-09-14,Move-in ready
2149,2210,72,2024-06-03,Excellent
2150,2441,2030,2023-09-19,Good condition
2151,1085,1687,2023-12-14,Excellent
2152,2259,2872,2025-05-16,Excellent
2153,1322,1460,2025-01-07,Good condition
2154,2799,1657,2024-02-10,Structural issues
2155,3000,862,2022-09-24,Needs renovation
2156,2939,1159,2024-06-20,Good condition
2157,1364,2616,2023-03-10,Minor issues
2158,2754,1185,2022-11-07,Good condition
2159,330,2623,2022-08-17,Structural issues
2160,840,1514,2022-11-05,Needs renovation
2161,2322,403,2023-01-23,Move-in ready
2162,7,961,2022-06-22,Structural issues
2163,2638,2373,2023-05-07,Good condition
2164,2842,1624,2022-11-04,Minor issues
2165,2039,1805,2024-02-21,Move-in ready
2166,109,2558,2023-05-17,Move-in ready
2167,1476,636,2025-03-12,Good condition
2168,2079,1361,2024-06-30,Move-in ready
2169,2066,1552,2023-03-24,Structural issues
2170,2934,176,2025-02-22,Excellent
2171,2847,775,2025-02-06,Structural issues
2172,1067,592,2023-06-08,Structural issues
2173,58,134,2023-04-24,Structural issues
2174,2773,2705,2023-12-02,Structural issues
2175,2405,586,2024-01-22,Excellent
2176,2212,2599,2023-02-23,Excellent
2177,1983,2106,2024-08-26,Needs renovation
2178,2494,2929,2024-07-11,Structural issues
2179,185,786,2025-03-29,Minor issues
2180,98,878,2023-04-17,Minor issues
2181,1932,845,2023-08-12,Good condition
2182,629,212,2023-07-26,Excellent
2183,2261,2274,2025-01-26,Minor issues
2184,2322,2632,2022-06-15,Move-in ready
2185,1253,2128,2023-04-03,Excellent
2186,841,2835,2025-05-01,Good condition
2187,1872,1033,2023-04-17,Structural issues
2188,1880,2258,2024-10-25,Good condition
2189,774,1050,2024-06-28,Good condition
2190,2961,2427,2022-11-14,Excellent
2191,2832,2679,2023-05-27,Good condition
2192,1122,59,2025-05-29,Excellent
2193,235,295,2023-04-04,Structural issues
2194,414,995,2023-06-19,Move-in ready
2195,2907,1583,2025-02-18,Good condition
2196,2025,138,2024-08-09,Good condition
2197,153,1132,2022-11-01,Structural issues
2198,1466,1247,2023-04-12,Move-in ready
2199,2692,448,2025-04-04,Move-in ready
2200,554,2794,2023-09-07,Needs renovation
2201,2726,1028,2024-10-24,Structural issues
2202,425,35,2023-02-28,Move-in ready
2203,2387,1165,2025-04-25,Move-in ready
2204,1333,678,2024-04-24,Excellent
2205,1339,1020,2023-04-03,Move-in ready
2206,2344,1578,2023-05-28,Needs renovation
2207,1324,1480,2023-07-19,Minor issues
2208,321,1113,2024-01-02,Excellent
2209,415,637,2024-02-06,Move-in ready
2210,2935,2836,2024-07-13,Move-in ready
2211,2311,2221,2022-10-13,Minor issues
2212,251,257,2024-07-03,Good condition
2213,2508,782,2024-03-03,Move-in ready
2214,530,497,2023-01-17,Excellent
2215,597,2412,2023-03-06,Excellent
2216,442,2033,2024-03-31,Minor issues
2217,449,454,2023-02-20,Good condition
2218,1262,2110,2024-03-11,Needs renovation
2219,646,1027,2022-10-27,Move-in ready
2220,155,2454,2024-08-25,Minor issues
2221,1405,556,2022-10-04,Move-in ready
2222,1685,313,2024-01-15,Needs renovation
2223,506,1590,2023-05-26,Minor issues
2224,2926,2309,2025-06-13,Excellent
2225,2115,361,2024-05-22,Move-in ready
2226,2610,248,2023-10-16,Good condition
2227,316,264,2024-11-13,Needs renovation
2228,2907,849,2023-12-03,Needs renovation
2229,2851,94,2024-06-25,Good condition
2230,1720,1863,2025-05-01,Structural issues
2231,1563,1382,2025-05-21,Excellent
2232,2563,1599,2023-04-21,Move-in ready
2233,1904,1007,2025-02-01,Needs renovation
2234,907,2247,2022-11-09,Move-in ready
2235,2651,788,2023-02-25,Minor issues
2236,2069,1260,2024-06-24,Good condition
2237,1202,987,2022-07-19,Excellent
2238,1154,1611,2024-09-27,Needs renovation
2239,718,2070,2022-12-19,Good condition
2240,1994,1081,2022-07-03,Move-in ready
2241,2469,2635,2022-08-18,Good condition
2242,1286,819,2025-05-14,Structural issues
2243,2761,2992,2023-09-15,Structural issues
2244,2625,56,2023-11-05,Excellent
2245,2991,2514,2022-09-14,Excellent
2246,31,2519,2023-06-13,Move-in ready
2247,1108,663,2025-05-04,Structural issues
2248,2626,282,2022-08-09,Minor issues
2249,2226,948,2024-07-08,Minor issues
2250,625,1358,2023-01-05,Minor issues
2251,2015,734,2023-08-03,Good condition
2252,108,2868,2024-10-29,Structural issues
2253,2009,758,2025-05-19,Minor issues
2254,1175,501,2024-05-10,Good condition
2255,1527,2388,2023-04-21,Good condition
2256,1433,1887,2024-11-16,Structural issues
2257,2085,345,2023-01-02,Excellent
2258,1391,1377,2023-02-06,Good condition
2259,2261,1278,2024-12-26,Structural issues
2260,1464,2942,2024-03-26,Excellent
2261,686,2551,2024-06-07,Minor issues
2262,1049,1011,2025-05-11,Move-in ready
2263,1301,576,2023-08-17,Needs renovation
2264,394,1983,2023-05-18,Needs renovation
2265,526,2260,2022-08-27,Excellent
2266,580,1084,2023-11-12,Structural issues
2267,1965,2635,2022-08-23,Move-in ready
2268,703,2321,2023-05-28,Structural issues
2269,245,2717,2025-01-03,Needs renovation
2270,93,635,2022-10-07,Structural issues
2271,312,2636,2023-10-03,Minor issues
2272,706,1573,2024-10-28,Excellent
2273,436,2678,2024-12-21,Move-in ready
2274,1000,2945,2022-11-05,Excellent
2275,597,135,2024-10-11,Excellent
2276,2561,1375,2025-04-06,Minor issues
2277,2113,456,2023-07-03,Needs renovation
2278,438,1192,2024-08-18,Excellent
2279,1556,562,2022-10-08,Move-in ready
2280,1528,931,2024-09-02,Good condition
2281,896,248,2022-12-03,Needs renovation
2282,1150,268,2025-05-08,Needs renovation
2283,65,63,2024-03-08,Good condition
2284,464,864,2023-11-14,Good condition
2285,1154,1738,2023-05-20,Excellent
2286,1260,758,2023-07-08,Good condition
2287,1156,1018,2025-03-11,Minor issues
2288,2631,1959,2024-10-20,Structural issues
2289,2777,2773,2024-06-20,Good condition
2290,1521,1376,2022-07-14,Move-in ready
2291,2528,566,2023-03-07,Move-in ready
2292,546,1960,2023-08-29,Minor issues
2293,97,2706,2023-09-15,Needs renovation
2294,1751,218,2024-10-10,Move-in ready
2295,1253,2308,2022-11-29,Minor issues
2296,1637,2552,2024-01-02,Move-in ready
2297,1938,2510,2023-08-04,Structural issues
2298,2123,1843,2022-11-20,Move-in ready
2299,753,1440,2023-05-08,Minor issues
2300,2752,2424,2024-09-11,Minor issues
2301,2655,1253,2024-06-14,Good condition
2302,261,868,2024-06-11,Excellent
2303,64,1835,2024-07-05,Move-in ready
2304,1780,1188,2025-04-05,Structural issues
2305,2551,1558,2022-11-08,Minor issues
2306,688,2870,2023-05-27,Minor issues
2307,2895,1651,2023-03-05,Needs renovation
2308,892,2314,2022-07-21,Minor issues
2309,2073,108,2025-01-07,Good condition
2310,1815,464,2023-12-17,Good condition
2311,2523,1158,2024-05-21,Minor issues
2312,1287,196,2025-02-28,Move-in ready
2313,1459,2601,2024-01-22,Needs renovation
2314,525,187,2024-07-27,Good condition
2315,271,590,2023-01-10,Minor issues
2316,34,3000,2025-04-16,Excellent
2317,584,527,2023-04-12,Move-in ready
2318,1513,2335,2024-12-13,Move-in ready
2319,916,965,2023-08-13,Move-in ready
2320,2940,567,2023-12-23,Needs renovation
2321,2261,352,2024-08-27,Excellent
2322,952,870,2023-05-01,Good condition
2323,1665,305,2024-02-10,Minor issues
2324,1664,2546,2025-06-10,Move-in ready
2325,1932,1260,2023-01-27,Move-in ready
2326,1260,1693,2022-11-27,Structural issues
2327,1993,163,2022-09-27,Minor issues
2328,469,459,2023-09-11,Structural issues
2329,2159,2940,2024-04-26,Structural issues
2330,1354,279,2022-12-16,Good condition
2331,483,1516,2023-09-30,Minor issues
2332,2233,1859,2024-09-15,Needs renovation
2333,983,2388,2025-03-25,Good condition
2334,808,2027,2023-10-03,Good condition
2335,1319,2651,2023-08-21,Excellent
2336,2113,1642,2022-09-09,Good condition
2337,745,1648,2024-06-14,Excellent
2338,534,862,2024-01-12,Minor issues
2339,729,2966,2022-12-06,Excellent
2340,1389,2087,2022-06-22,Structural issues
2341,2955,1170,2023-05-29,Move-in ready
2342,1542,2379,2025-05-25,Needs renovation
2343,1827,284,2024-05-19,Excellent
2344,1892,2650,2025-04-01,Structural issues
2345,2036,1419,2025-03-31,Good condition
2346,2127,2745,2023-04-22,Good condition
2347,1463,2647,2023-08-30,Move-in ready
2348,1883,2569,2022-11-25,Good condition
2349,277,2039,2022-08-06,Structural issues
2350,1058,2590,2024-07-29,Excellent
2351,1144,202,2024-06-17,Good condition
2352,640,1997,2023-01-01,Excellent
2353,2085,2468,2023-03-11,Excellent
2354,697,1132,2024-11-17,Excellent
2355,947,1809,2023-12-24,Structural issues
2356,840,1664,2023-04-16,Minor issues
2357,1753,214,2024-01-14,Excellent
2358,1268,2207,2024-02-22,Minor issues
2359,1879,479,2023-10-07,Good condition
2360,2206,2147,2022-11-23,Good condition
2361,1668,278,2022-09-08,Structural issues
2362,692,2007,2024-06-12,Move-in ready
2363,1805,2641,2025-05-08,Needs renovation
2364,1212,1825,2023-09-03,Minor issues
2365,1181,2409,2024-06-08,Minor issues
2366,1795,2122,2023-08-28,Move-in ready
2367,1195,1536,2022-08-13,Move-in ready
2368,514,1896,2024-04-06,Needs renovation
2369,2833,993,2024-04-03,Move-in ready
2370,2597,2622,2025-04-06,Good condition
2371,2624,2116,2023-11-27,Structural issues
2372,429,1302,2025-02-14,Minor issues
2373,2030,1340,2025-05-25,Excellent
2374,496,875,2023-08-30,Excellent
2375,1136,2572,2023-05-28,Move-in ready
2376,1442,1408,2023-02-22,Move-in ready
2377,1795,2447,2023-04-03,Minor issues
2378,2609,123,2024-08-31,Move-in ready
2379,1886,2463,2023-01-22,Move-in ready
2380,250,1951,2022-11-19,Minor issues
2381,2630,227,2024-04-28,Excellent
2382,2585,2622,2024-02-02,Excellent
2383,1382,863,2023-10-11,Good condition
2384,81,292,2023-07-08,Minor issues
2385,803,426,2022-07-29,Excellent
2386,428,620,2024-06-19,Minor issues
2387,705,1440,2024-04-08,Structural issues
2388,719,445,2023-04-10,Move-in ready
2389,752,2354,2022-12-12,Move-in ready
2390,2271,1464,2024-03-23,Minor issues
2391,1835,2829,2023-05-04,Needs renovation
2392,1059,215,2025-03-04,Excellent
2393,1500,1401,2025-03-06,Move-in ready
2394,2567,666,2025-03-15,Excellent
2395,429,2041,2024-01-19,Minor issues
2396,1183,2600,2022-09-29,Structural issues
2397,1455,1766,2022-07-09,Excellent
2398,640,2663,2024-03-04,Minor issues
2399,1262,638,2024-06-08,Move-in ready
2400,1105,885,2024-02-14,Minor issues
2401,1261,633,2023-02-13,Structural issues
2402,554,631,2025-06-04,Good condition
2403,758,521,2024-03-16,Good condition
2404,1128,299,2023-12-28,Good condition
2405,1714,1199,2025-04-26,Structural issues
2406,1663,172,2022-08-03,Minor issues
2407,664,1541,2025-01-20,Excellent
2408,641,2925,2025-06-11,Good condition
2409,2813,438,2024-08-08,Move-in ready
2410,1142,2104,2022-12-14,Minor issues
2411,1718,193,2023-07-07,Structural issues
2412,1685,1849,2024-03-13,Needs renovation
2413,1799,698,2022-10-31,Excellent
2414,138,226,2024-06-08,Structural issues
2415,978,659,2022-06-29,Good condition
2416,2347,1403,2023-07-10,Minor issues
2417,2952,2549,2024-10-27,Needs renovation
2418,735,243,2022-08-23,Excellent
2419,5,1731,2023-08-15,Move-in ready
2420,1423,171,2023-05-02,Minor issues
2421,2328,1591,2025-02-18,Move-in ready
2422,465,2757,2023-03-14,Move-in ready
2423,1376,2216,2025-03-09,Structural issues
2424,1039,1117,2023-12-12,Move-in ready
2425,1439,519,2023-08-17,Needs renovation
2426,1626,1025,2024-02-16,Structural issues
2427,1083,296,2024-06-20,Good condition
2428,112,137,2024-05-11,Move-in ready
2429,699,136,2025-01-10,Structural issues
2430,2334,1538,2022-12-14,Minor issues
2431,1655,140,2024-09-06,Excellent
2432,240,1688,2024-01-30,Needs renovation
2433,1004,764,2023-12-09,Good condition
2434,1486,491,2023-02-14,Move-in ready
2435,1910,1291,2024-07-17,Good condition
2436,2468,1542,2025-05-03,Minor issues
2437,2418,733,2023-02-25,Structural issues
2438,1671,113,2024-07-10,Excellent
2439,2143,1763,2024-02-10,Excellent
2440,960,331,2024-02-15,Excellent
2441,2781,868,2022-10-28,Excellent
2442,730,736,2023-02-08,Good condition
2443,2029,192,2022-09-20,Excellent
2444,889,323,2023-06-22,Move-in ready
2445,186,1866,2023-11-10,Minor issues
2446,690,680,2022-11-24,Needs renovation
2447,2300,1912,2023-10-13,Excellent
2448,2531,2448,2024-03-10,Excellent
2449,2076,2321,2023-06-26,Needs renovation
2450,1640,1994,2023-06-08,Excellent
2451,674,2215,2024-07-18,Move-in ready
2452,1629,136,2023-06-15,Good condition
2453,1992,1606,2024-11-06,Move-in ready
2454,2627,1930,2024-07-24,Move-in ready
2455,2171,1845,2024-02-02,Needs renovation
2456,2059,2114,2023-08-03,Good condition
2457,484,426,2023-04-02,Good condition
2458,847,136,2022-07-01,Move-in ready
2459,1434,706,2024-10-21,Move-in ready
2460,2378,617,2023-06-09,Needs renovation
2461,2170,912,2024-12-17,Excellent
2462,674,606,2024-07-21,Needs renovation
2463,1907,2023,2023-03-16,Excellent
2464,182,1105,2023-01-15,Excellent
2465,2148,123,2024-09-03,Minor issues
2466,2675,992,2023-09-18,Move-in ready
2467,767,1082,2023-08-06,Excellent
2468,2254,2791,2023-06-24,Structural issues
2469,1635,2249,2024-01-06,Excellent
2470,1679,142,2024-09-20,Excellent
2471,450,2921,2024-12-19,Needs renovation
2472,1713,430,2024-12-23,Minor issues
2473,2966,1501,2023-10-01,Excellent
2474,2585,1274,2024-11-04,Needs renovation
2475,1914,2399,2024-02-13,Needs renovation
2476,805,2698,2022-08-14,Structural issues
2477,2339,1921,2024-01-18,Good condition
2478,542,495,2023-11-20,Excellent
2479,2746,1561,2025-03-25,Good condition
2480,1580,2510,2022-09-08,Move-in ready
2481,143,1278,2024-07-21,Minor issues
2482,2742,1557,2024-05-23,Good condition
2483,207,610,2022-10-24,Structural issues
2484,1751,2712,2023-04-25,Move-in ready
2485,2660,1503,2024-05-17,Excellent
2486,1204,339,2024-10-30,Structural issues
2487,183,1087,2025-01-05,Needs renovation
2488,2005,1905,2022-09-16,Good condition
2489,684,2532,2023-11-19,Move-in ready
2490,1698,1878,2023-08-07,Good condition
2491,1353,44,2024-10-25,Needs renovation
2492,1317,1694,2024-10-30,Needs renovation
2493,974,1848,2024-01-28,Needs renovation
2494,1124,1627,2022-12-13,Move-in ready
2495,1100,1334,2024-09-29,Minor issues
2496,40,1205,2022-09-07,Structural issues
2497,1464,354,2025-04-11,Good condition
2498,2397,2430,2022-07-19,Good condition
2499,1658,1312,2022-09-25,Minor issues
2500,2999,964,2023-05-13,Needs renovation
2501,763,2758,2024-09-01,Minor issues
2502,1988,2479,2025-05-17,Good condition
2503,473,316,2022-06-29,Minor issues
2504,2084,1380,2025-02-21,Good condition
2505,737,1424,2025-05-06,Structural issues
2506,2914,702,2022-11-08,Move-in ready
2507,1861,732,2022-11-03,Structural issues
2508,317,1661,2023-04-20,Structural issues
2509,1193,572,2025-04-10,Needs renovation
2510,536,2486,2023-07-22,Needs renovation
2511,1427,1011,2023-06-13,Structural issues
2512,1054,290,2024-07-24,Structural issues
2513,1815,1354,2022-09-07,Minor issues
2514,1599,355,2024-08-31,Minor issues
2515,1660,1534,2025-05-22,Move-in ready
2516,1985,663,2022-07-20,Needs renovation
2517,2744,1059,2024-03-06,Excellent
2518,2134,2132,2023-04-06,Needs renovation
2519,1786,1774,2025-04-09,Good condition
2520,2047,2398,2023-08-25,Structural issues
2521,886,963,2023-02-14,Move-in ready
2522,1158,196,2023-04-19,Structural issues
2523,824,797,2024-08-19,Minor issues
2524,2095,894,2023-04-17,Minor issues
2525,2604,461,2023-03-31,Excellent
2526,2599,2361,2023-05-31,Needs renovation
2527,1594,1699,2024-12-05,Structural issues
2528,1663,1567,2023-12-13,Move-in ready
2529,2121,97,2024-06-23,Structural issues
2530,91,1972,2022-07-26,Structural issues
2531,1513,1709,2024-10-22,Excellent
2532,978,209,2024-01-19,Good condition
2533,203,764,2022-11-07,Needs renovation
2534,1985,1494,2023-04-10,Good condition
2535,2523,827,2025-04-11,Move-in ready
2536,1676,2700,2023-09-04,Good condition
2537,1151,1927,2024-01-06,Good condition
2538,2535,637,2024-12-12,Structural issues
2539,147,962,2023-02-01,Needs renovation
2540,1854,357,2024-05-22,Excellent
2541,582,2795,2024-11-19,Good condition
2542,885,1935,2023-08-17,Excellent
2543,1842,724,2025-04-30,Minor issues
2544,2330,933,2024-02-01,Structural issues
2545,719,2585,2024-08-21,Needs renovation
2546,2807,1670,2025-02-06,Move-in ready
2547,2882,2062,2023-02-07,Structural issues
2548,1141,2338,2023-01-25,Excellent
2549,1066,647,2024-02-20,Minor issues
2550,1707,516,2022-09-02,Structural issues
2551,1010,2986,2024-04-04,Move-in ready
2552,1010,1619,2023-02-16,Move-in ready
2553,2352,2093,2022-09-26,Needs renovation
2554,579,1268,2023-04-01,Good condition
2555,2782,1931,2023-08-11,Needs renovation
2556,2110,351,2024-06-01,Structural issues
2557,1416,2506,2023-10-02,Structural issues
2558,430,2584,2022-09-27,Move-in ready
2559,1706,309,2025-01-26,Move-in ready
2560,2053,105,2023-07-27,Structural issues
2561,2074,127,2024-02-12,Structural issues
2562,2189,2300,2022-12-24,Move-in ready
2563,256,1077,2025-01-02,Good condition
2564,2560,852,2025-02-03,Needs renovation
2565,1614,2963,2024-11-21,Needs renovation
2566,1793,601,2025-01-30,Excellent
2567,1238,1349,2024-12-15,Needs renovation
2568,761,1983,2025-05-20,Excellent
2569,2467,1061,2024-08-18,Needs renovation
2570,1597,2002,2024-01-30,Needs renovation
2571,549,2825,2022-08-19,Move-in ready
2572,2912,2893,2025-01-07,Minor issues
2573,736,760,2022-12-11,Needs renovation
2574,418,1292,2022-09-17,Excellent
2575,976,599,2022-11-20,Excellent
2576,206,395,2023-06-17,Minor issues
2577,2534,2370,2023-06-06,Needs renovation
2578,762,2322,2024-08-26,Minor issues
2579,1039,1481,2022-11-04,Good condition
2580,350,2887,2024-01-21,Move-in ready
2581,1617,1386,2024-02-08,Move-in ready
2582,281,1729,2022-11-12,Good condition
2583,2240,1635,2024-05-12,Needs renovation
2584,1214,2429,2022-09-07,Excellent
2585,436,921,2022-11-29,Needs renovation
2586,2381,1742,2022-09-10,Minor issues
2587,2956,20,2025-05-24,Move-in ready
2588,1397,1902,2024-04-19,Excellent
2589,611,2628,2024-03-04,Structural issues
2590,1664,1619,2024-01-01,Move-in ready
2591,1249,1962,2024-06-14,Good condition
2592,2787,383,2022-07-23,Structural issues
2593,352,870,2023-05-18,Needs renovation
2594,2697,16,2025-02-26,Minor issues
2595,636,792,2022-08-01,Move-in ready
2596,2349,487,2023-02-25,Structural issues
2597,2908,358,2022-08-17,Structural issues
2598,1078,1637,2023-11-24,Excellent
2599,1495,223,2024-03-21,Minor issues
2600,891,1773,2022-09-13,Structural issues
2601,2847,2722,2024-04-20,Structural issues
2602,1394,260,2023-04-17,Minor issues
2603,1877,1723,2022-07-28,Move-in ready
2604,1478,1455,2023-12-02,Structural issues
2605,2535,2378,2024-09-20,Good condition
2606,2446,1553,2025-02-19,Minor issues
2607,2398,1814,2025-02-18,Minor issues
2608,252,753,2022-11-02,Needs renovation
2609,809,1550,2024-07-22,Excellent
2610,1255,2344,2022-07-08,Move-in ready
2611,2349,1424,2022-11-25,Move-in ready
2612,427,1186,2023-12-14,Needs renovation
2613,1845,2731,2022-11-25,Good condition
2614,1102,808,2023-01-08,Move-in ready
2615,1032,636,2024-12-25,Excellent
2616,2487,425,2024-02-29,Minor issues
2617,637,1761,2024-08-24,Needs renovation
2618,491,2038,2025-02-26,Minor issues
2619,1923,1113,2023-03-13,Move-in ready
2620,1120,606,2022-10-02,Needs renovation
2621,595,405,2024-06-23,Needs renovation
2622,2785,1236,2023-06-14,Needs renovation
2623,2645,442,2025-02-13,Move-in ready
2624,2419,1965,2022-10-19,Needs renovation
2625,2103,380,2025-01-30,Move-in ready
2626,2796,2361,2024-05-08,Good condition
2627,953,1055,2024-05-07,Minor issues
2628,836,426,2023-10-01,Minor issues
2629,1339,414,2023-01-04,Good condition
2630,2711,724,2025-03-12,Structural issues
2631,1497,2214,2022-12-25,Needs renovation
2632,2985,2292,2023-07-19,Excellent
2633,61,2074,2023-11-04,Move-in ready
2634,843,964,2024-04-30,Needs renovation
2635,1942,415,2024-06-27,Good condition
2636,1223,1287,2023-12-21,Needs renovation
2637,1322,359,2023-09-10,Needs renovation
2638,1302,2664,2022-10-12,Minor issues
2639,2998,827,2022-10-01,Move-in ready
2640,2904,1208,2023-07-14,Needs renovation
2641,269,2854,2025-03-01,Minor issues
2642,319,2480,2025-05-17,Move-in ready
2643,2592,265,2024-06-26,Minor issues
2644,944,802,2022-10-12,Excellent
2645,1070,1828,2024-01-09,Move-in ready
2646,349,2874,2024-01-10,Excellent
2647,1067,865,2023-10-07,Needs renovation
2648,2618,2596,2023-11-06,Structural issues
2649,682,1326,2023-04-01,Excellent
2650,442,1986,2022-07-11,Minor issues
2651,2231,2341,2023-03-01,Needs renovation
2652,2824,2761,2023-07-01,Needs renovation
2653,134,1631,2024-06-04,Structural issues
2654,545,2334,2023-09-06,Move-in ready
2655,2425,2974,2025-04-21,Excellent
2656,1397,2258,2024-08-07,Move-in ready
2657,171,712,2024-11-29,Structural issues
2658,1244,1420,2022-09-13,Minor issues
2659,486,2762,2023-10-24,Structural issues
2660,1711,2347,2024-05-19,Move-in ready
2661,410,2311,2025-05-09,Move-in ready
2662,2640,2107,2024-08-31,Good condition
2663,1750,721,2022-06-16,Excellent
